algorithm,variant,run,trigger_fe,activated,applied,useful,explanation_fes,total_oracle_fes,intervention_distance,realized_gain,status
GSK,ACME-CF,5,6960,True,True,False,140,140,0.05000000000000001,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,5,7200,True,True,False,120,120,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,5,7420,True,True,False,100,100,0.0,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,5,7620,True,True,False,200,200,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,5,7920,True,True,False,140,140,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,5,8160,True,True,False,120,120,0.09999999999999999,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,5,8380,True,True,False,140,140,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,5,8620,True,True,False,140,140,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,5,8860,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,5,9100,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,5,9340,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,5,9580,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,5,9820,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,500,True,True,True,360,360,0.10000000000000003,1.0982844325912993,APPLIED_IMMEDIATE
GSK,ACME-CF,6,1160,True,True,False,420,420,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,1680,True,True,True,120,120,0.09999999999999996,42.76033505745181,APPLIED_IMMEDIATE
GSK,ACME-CF,6,2200,True,True,False,360,360,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,2660,True,True,False,120,120,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,2880,True,True,False,120,120,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,3100,True,True,False,140,140,0.09999999999999996,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,3540,True,True,False,420,420,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,4060,True,True,True,140,140,0.10000000000000009,22.624762857211863,APPLIED_IMMEDIATE
GSK,ACME-CF,6,4500,True,True,False,420,420,0.09999999999999996,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,5020,True,True,False,140,140,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,5260,True,True,False,140,140,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,5500,True,True,False,140,140,0.09999999999999996,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,6140,True,True,False,420,420,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,6660,True,True,False,140,140,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,6900,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,7140,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,7380,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,7620,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,7860,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,8100,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,8340,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,8580,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,8820,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,9060,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,9300,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,9540,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,6,9780,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,7,300,True,True,False,360,360,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,7,760,True,True,False,120,120,0.0,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,7,1580,True,True,False,360,360,0.09999999999999996,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,7,2240,True,True,False,360,360,0.09999999999999996,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,7,2700,True,True,False,120,120,0.10000000000000002,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,7,2920,True,True,False,120,120,0.10000000000000002,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,7,3140,True,True,False,120,120,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,7,3360,True,True,False,120,120,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,7,3980,True,True,False,420,420,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,7,4700,True,True,False,420,420,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,7,5220,True,True,False,140,140,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,7,5660,True,True,True,420,420,0.09999999999999996,16.393616316573116,APPLIED_IMMEDIATE
GSK,ACME-CF,7,6380,True,True,False,420,420,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,7,6900,True,True,False,140,140,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,7,7140,True,True,True,120,120,0.10000000000000009,4.135117478616394,APPLIED_IMMEDIATE
GSK,ACME-CF,7,7560,True,True,False,420,420,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,7,8080,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,7,8320,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,7,8560,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,7,8800,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,7,9040,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,7,9280,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,7,9520,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,7,9760,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,500,True,True,False,360,360,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,960,True,True,False,140,140,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,1400,True,True,True,360,360,0.050000000000000044,26.700808730719473,APPLIED_IMMEDIATE
GSK,ACME-CF,8,2060,True,True,True,360,360,0.10000000000000003,2.0445064675818685,APPLIED_IMMEDIATE
GSK,ACME-CF,8,2720,True,True,False,420,420,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,3240,True,True,True,120,120,0.050000000000000044,78.69285668145722,APPLIED_IMMEDIATE
GSK,ACME-CF,8,3660,True,True,False,360,360,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,4120,True,True,False,140,140,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,4360,True,True,False,120,120,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,4580,True,True,False,120,120,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,4800,True,True,False,120,120,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,5020,True,True,False,140,140,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,5260,True,True,False,120,120,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,5480,True,True,False,140,140,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,5720,True,True,False,120,120,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,5940,True,True,False,120,120,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,6160,True,True,False,120,120,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,6380,True,True,False,120,120,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,6600,True,True,False,120,120,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,6820,True,True,False,140,140,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,7060,True,True,False,120,120,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,7280,True,True,False,120,120,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,7500,True,True,False,140,140,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,7740,True,True,False,120,120,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,7960,True,True,False,140,140,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,8200,True,True,False,120,120,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,8420,True,True,False,120,120,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,8640,True,True,False,120,120,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,8860,True,True,False,120,120,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,9080,True,True,False,120,120,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,9300,True,True,False,140,140,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,9540,True,True,False,140,140,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,8,9780,True,True,False,140,140,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,500,True,True,False,360,360,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,960,True,True,False,120,120,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,1180,True,True,False,120,120,0.10000000000000002,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,1400,True,True,False,120,120,0.10000000000000002,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,1620,True,True,False,120,120,0.09999999999999996,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,1840,True,True,False,120,120,0.09999999999999996,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,2560,True,True,False,360,360,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,3020,True,True,False,140,140,0.10000000000000002,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,3260,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,3500,True,True,False,120,120,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,4020,True,True,False,420,420,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,4540,True,True,False,120,120,0.10000000000000002,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,4760,True,True,False,120,120,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,4980,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,5220,True,True,False,120,120,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,5440,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,5680,True,True,False,120,120,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,5900,True,True,False,120,120,0.10000000000000002,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,6120,True,True,False,120,120,0.06027753154275697,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,6740,True,True,False,360,360,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,7200,True,True,False,120,120,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,7420,True,True,False,140,140,0.10000000000000002,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,7660,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,7900,True,True,False,120,120,0.10000000000000002,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,8120,True,True,False,120,120,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,8340,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,8580,True,True,False,120,120,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,8800,True,True,False,140,140,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,9240,True,True,False,360,360,0.09999999999999998,0.0,APPLIED_IMMEDIATE
GSK,ACME-CF,9,9700,True,True,False,140,140,0.06364542802051851,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,800,True,True,False,240,240,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,1140,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,1320,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,1580,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,2160,True,True,True,240,240,0.04999999999999998,64.04294710439535,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,2700,True,True,True,240,240,0.04999999999999998,91.4468582299478,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,3240,True,True,False,240,240,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,3580,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,3760,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,4020,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,4200,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,4460,True,True,False,80,80,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,4640,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,4900,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,5080,True,True,False,160,160,0.09999999999999996,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,5340,True,True,False,80,80,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,5520,True,True,False,160,160,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,5780,True,True,False,80,80,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,5960,True,True,False,160,160,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,6220,True,True,False,80,80,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,6400,True,True,False,160,160,0.0,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,6660,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,6840,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,7100,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,7280,True,True,True,160,160,0.10000000000000003,31.77664130841913,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,7740,True,True,False,240,240,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,8080,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,8260,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,8520,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,8700,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,8960,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,9140,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,9400,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,9580,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,0,9840,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,400,True,True,False,240,240,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,940,True,True,True,240,240,0.050000000000000044,29.91808740402257,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,1580,True,True,False,240,240,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,1920,True,True,False,80,80,0.04999999999999998,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,2100,True,True,False,160,160,0.10000000000000002,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,2360,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,2840,True,True,False,240,240,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,3180,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,3560,True,True,False,240,240,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,3900,True,True,False,80,80,0.10000000000000002,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,4080,True,True,True,160,160,0.04999999999999998,6.919680748404971,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,4540,True,True,False,240,240,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,4880,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,5060,True,True,False,160,160,0.0,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,5520,True,True,True,240,240,0.10000000000000003,0.12255558144352108,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,6760,True,True,True,240,240,0.10000000000000003,4.054660719434196,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,7300,True,True,False,240,240,0.05000000000000001,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,7640,True,True,False,80,80,0.05000000000000001,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,7820,True,True,False,160,160,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,8080,True,True,False,80,80,0.09444444444444441,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,8260,True,True,True,160,160,0.10000000000000006,1.727899293108294,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,8720,True,True,False,240,240,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,9060,True,True,False,80,80,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,9540,True,True,False,240,240,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,10,9880,True,True,False,80,80,0.10000000000000006,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,300,True,True,True,240,240,0.050000000000000044,114.31203923131852,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,840,True,True,False,240,240,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,1180,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,1360,True,True,True,160,160,0.10000000000000009,45.10388536170103,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,1820,True,True,True,240,240,0.10000000000000009,64.68662239349078,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,2360,True,True,False,240,240,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,2700,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,2880,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,3140,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,3320,True,True,False,160,160,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,3580,True,True,False,80,80,0.050000000000000044,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,3760,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,4020,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,4200,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,4460,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,4640,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,4900,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,5080,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,5340,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,5520,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,5780,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,5960,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,6220,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,6400,True,True,True,160,160,0.10000000000000009,1.0719771966919325,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,6860,True,True,False,240,240,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,7200,True,True,True,80,80,0.10000000000000009,6.322452399885606,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,7580,True,True,False,240,240,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,7920,True,True,True,80,80,0.050000000000000044,5.068483462248423,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,8500,True,True,False,240,240,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,8840,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,9220,True,True,False,240,240,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,9560,True,True,True,80,80,0.09999999999999992,1.4566221782038156,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,11,9940,False,False,False,0,0,0.0,nan,SKIPPED_BY_GLOBAL_FE_AVAILABILITY
GSK,IBREAKDOWN-CF,12,300,True,True,False,240,240,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,12,640,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,12,820,True,True,False,160,160,0.09999999999999998,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,12,1480,True,True,False,240,240,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,12,1820,True,True,True,80,80,0.10000000000000003,8.189420541607888,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,12,2200,True,True,False,240,240,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,12,2540,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,12,2720,True,True,True,160,160,0.10000000000000003,18.697243713236276,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,12,3280,True,True,False,240,240,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,12,3620,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,12,3800,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,12,4060,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,12,4240,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,12,4500,True,True,False,80,80,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,12,4680,True,True,False,160,160,0.10000000000000009,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,12,4940,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,12,5120,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,12,5380,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,12,5560,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,12,5820,True,True,False,80,80,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,12,6000,True,True,False,160,160,0.10000000000000003,0.0,APPLIED_IMMEDIATE
GSK,IBREAKDOWN-CF,12,6460,True,True,False,240,240,0.05652581306150866,0.0,APPLIED_IMMEDIATE
