problem,algorithm,variant,nfe,mean_best,median_best
RW26,SBOA,Standard,1627,101040049.58226821,101040049.58226821
RW26,SBOA,Standard,1630,101038873.10692783,101038873.10692783
RW26,SBOA,Standard,1634,101039009.53574288,101039009.53574288
RW26,SBOA,Standard,1635,101049734.27815035,101049734.27815035
RW26,SBOA,Standard,1638,101034991.22369404,101034991.22369404
RW26,SBOA,Standard,1639,101039800.2613354,101039800.2613354
RW26,SBOA,Standard,1641,101040038.50265,101040038.50265
RW26,SBOA,Standard,1642,101039155.4679806,101039155.4679806
RW26,SBOA,Standard,1644,101033051.18293297,101033051.18293297
RW26,SBOA,Standard,1648,101046835.99927238,101046835.99927238
RW26,SBOA,Standard,1651,101039701.95867491,101039701.95867491
RW26,SBOA,Standard,1652,101043075.60215482,101043075.60215482
RW26,SBOA,Standard,1655,101048614.22258441,101048614.22258441
RW26,SBOA,Standard,1656,101044938.07229854,101044938.07229854
RW26,SBOA,Standard,1657,101043404.25711253,101043404.25711253
RW26,SBOA,Standard,1658,101050842.21675754,101050842.21675754
RW26,SBOA,Standard,1660,101042311.5700958,101042311.5700958
RW26,SBOA,Standard,1662,101057034.47718665,101057034.47718665
RW26,SBOA,Standard,1663,101052476.07808512,101052476.07808512
RW26,SBOA,Standard,1664,101038055.14291243,101038055.14291243
RW26,SBOA,Standard,1666,101038713.4928399,101038713.4928399
RW26,SBOA,Standard,1671,101030332.27816851,101030332.27816851
RW26,SBOA,Standard,1672,101040924.46627417,101040924.46627417
RW26,SBOA,Standard,1674,101043644.76718858,101043644.76718858
RW26,SBOA,Standard,1676,101039573.74409519,101039573.74409519
RW26,SBOA,Standard,1678,101038597.20348334,101038597.20348334
RW26,SBOA,Standard,1684,101043896.61024737,101043896.61024737
RW26,SBOA,Standard,1686,101036268.3661931,101036268.3661931
RW26,SBOA,Standard,1688,101049496.02920614,101049496.02920614
RW26,SBOA,Standard,1691,101043179.50361502,101041911.82916787
RW26,SBOA,Standard,1692,101048335.27455164,101048335.27455164
RW26,SBOA,Standard,1693,101039072.73769554,101039072.73769554
RW26,SBOA,Standard,1695,101030369.4052428,101030369.4052428
RW26,SBOA,Standard,1698,101051891.89384279,101051891.89384279
RW26,SBOA,Standard,1700,101039009.44441287,101039009.44441287
RW26,SBOA,Standard,1703,101034713.11861244,101034713.11861244
RW26,SBOA,Standard,1706,101042264.12914047,101042264.12914047
RW26,SBOA,Standard,1709,101039701.4240288,101039701.4240288
RW26,SBOA,Standard,1713,101044207.08959493,101044207.08959493
RW26,SBOA,Standard,1717,101038526.0320983,101038526.0320983
RW26,SBOA,Standard,1720,101039681.19038184,101039681.19038184
RW26,SBOA,Standard,1723,101040354.60922982,101040354.60922982
RW26,SBOA,Standard,1724,101045172.7773323,101045172.7773323
RW26,SBOA,Standard,1729,101039154.50109874,101039154.50109874
RW26,SBOA,Standard,1730,101033352.31772439,101033352.31772439
RW26,SBOA,Standard,1731,101038855.46870646,101038855.46870646
RW26,SBOA,Standard,1732,101038499.5205929,101038499.5205929
RW26,SBOA,Standard,1734,101031641.72059853,101031641.72059853
RW26,SBOA,Standard,1735,101051601.50080538,101051601.50080538
RW26,SBOA,Standard,1736,101042232.7352407,101042232.7352407
RW26,SBOA,Standard,1737,101042672.12038316,101042672.12038316
RW26,SBOA,Standard,1742,101030255.44586825,101030255.44586825
RW26,SBOA,Standard,1743,101051056.20194173,101051056.20194173
RW26,SBOA,Standard,1744,101041802.8718071,101041802.8718071
RW26,SBOA,Standard,1751,101039663.6646059,101039663.6646059
RW26,SBOA,Standard,1752,101041447.35378991,101041447.35378991
RW26,SBOA,Standard,1755,101045683.37468798,101045683.37468798
RW26,SBOA,Standard,1759,101038468.56224015,101038468.56224015
RW26,SBOA,Standard,1760,101048062.03332767,101048062.03332767
RW26,SBOA,Standard,1761,101040281.48355295,101040685.96054357
RW26,SBOA,Standard,1762,101040750.77302937,101040750.77302937
RW26,SBOA,Standard,1764,101032094.77208738,101032094.77208738
RW26,SBOA,Standard,1770,101040071.66894178,101040071.66894178
RW26,SBOA,Standard,1772,101038700.36695732,101038700.36695732
RW26,SBOA,Standard,1773,101039332.27780585,101039332.27780585
RW26,SBOA,Standard,1775,101036691.42073132,101036691.42073132
RW26,SBOA,Standard,1776,101041047.32682282,101039688.5447099
RW26,SBOA,Standard,1780,101047755.82443911,101047755.82443911
RW26,SBOA,Standard,1781,101042510.27489623,101042510.27489623
RW26,SBOA,Standard,1782,101031161.03630835,101031161.03630835
RW26,SBOA,Standard,1784,101039031.43781783,101039031.43781783
RW26,SBOA,Standard,1785,101041263.83732884,101041263.83732884
RW26,SBOA,Standard,1791,101048760.60154793,101048760.60154793
RW26,SBOA,Standard,1792,101034823.43838874,101034823.43838874
RW26,SBOA,Standard,1794,101038606.05940984,101038606.05940984
RW26,SBOA,Standard,1796,101030268.14981367,101030268.14981367
RW26,SBOA,Standard,1797,101036095.44426754,101036095.44426754
RW26,SBOA,Standard,1798,101047058.39551519,101047058.39551519
RW26,SBOA,Standard,1802,101039084.35452664,101039084.35452664
RW26,SBOA,Standard,1803,101047726.17658068,101047726.17658068
RW26,SBOA,Standard,1806,101035350.97858435,101035350.97858435
RW26,SBOA,Standard,1817,101071453.10515045,101071453.10515045
RW26,SBOA,Standard,1822,101039426.25263943,101039426.25263943
RW26,SBOA,Standard,1823,101047622.85406448,101047622.85406448
RW26,SBOA,Standard,1825,101045393.19899367,101045393.19899367
RW26,SBOA,Standard,1826,101039501.94665834,101039501.94665834
RW26,SBOA,Standard,1827,101047468.81474984,101047468.81474984
RW26,SBOA,Standard,1829,101034835.16281551,101034835.16281551
RW26,SBOA,Standard,1830,101038574.86317316,101038574.86317316
RW26,SBOA,Standard,1831,101038728.32017054,101038728.32017054
RW26,SBOA,Standard,1836,101038578.12911753,101038578.12911753
RW26,SBOA,Standard,1840,101038750.55119762,101038750.55119762
RW26,SBOA,Standard,1842,101036640.02866378,101036640.02866378
RW26,SBOA,Standard,1843,101038488.38029814,101038488.38029814
RW26,SBOA,Standard,1848,101034901.44649923,101034901.44649923
RW26,SBOA,Standard,1860,101067104.27616034,101067104.27616034
RW26,SBOA,Standard,1862,101051021.97378314,101051021.97378314
RW26,SBOA,Standard,1864,101043923.6622319,101043923.6622319
RW26,SBOA,Standard,1865,101040596.09202541,101040596.09202541
RW26,SBOA,Standard,1875,101033991.92890882,101033991.92890882
RW26,SBOA,Standard,1883,101038877.13424513,101038877.13424513
RW26,SBOA,Standard,1886,101030350.36882815,101030350.36882815
RW26,SBOA,Standard,1889,101038254.80037777,101038254.80037777
RW26,SBOA,Standard,1890,101039515.98099804,101039515.98099804
RW26,SBOA,Standard,1892,101038489.58038671,101038489.58038671
RW26,SBOA,Standard,1896,101038935.17171274,101038935.17171274
RW26,SBOA,Standard,1899,101046328.25634474,101046328.25634474
RW26,SBOA,Standard,1901,101035298.31977028,101035298.31977028
RW26,SBOA,Standard,1902,101054940.40051314,101054940.40051314
RW26,SBOA,Standard,1903,101030256.81802242,101030256.81802242
RW26,SBOA,Standard,1906,101038454.7376693,101038454.7376693
RW26,SBOA,Standard,1910,101037079.8479541,101037079.8479541
RW26,SBOA,Standard,1911,101039707.51887825,101039707.51887825
RW26,SBOA,Standard,1915,101036472.02162121,101036472.02162121
RW26,SBOA,Standard,1922,101035145.3095744,101035145.3095744
RW26,SBOA,Standard,1924,101038849.57265092,101038849.57265092
RW26,SBOA,Standard,1925,101031629.90641919,101031629.90641919
RW26,SBOA,Standard,1927,101043286.13667339,101043286.13667339
RW26,SBOA,Standard,1935,101036872.28173202,101036872.28173202
RW26,SBOA,Standard,1936,101042018.92652193,101042018.92652193
RW26,SBOA,Standard,1937,101038900.16469623,101038900.16469623
RW26,SBOA,Standard,1938,101040832.84156156,101040832.84156156
RW26,SBOA,Standard,1939,101038461.68018112,101038461.68018112
RW26,SBOA,Standard,1940,101036170.28189425,101036170.28189425
RW26,SBOA,Standard,1942,101042043.89077061,101042043.89077061
RW26,SBOA,Standard,1949,101039221.26447184,101039221.26447184
RW26,SBOA,Standard,1953,101030255.24989814,101030255.24989814
RW26,SBOA,Standard,1956,101033229.4712332,101033229.4712332
RW26,SBOA,Standard,1958,101031004.67288268,101031004.67288268
RW26,SBOA,Standard,1961,101030255.14368108,101030255.14368108
RW26,SBOA,Standard,1963,101038630.627009,101038630.627009
RW26,SBOA,Standard,1965,101039335.79338111,101039335.79338111
RW26,SBOA,Standard,1966,101040126.9310053,101040126.9310053
RW26,SBOA,Standard,1969,101034366.65720375,101034366.65720375
RW26,SBOA,Standard,1971,101065292.174989,101065292.174989
RW26,SBOA,Standard,1972,101030255.74909478,101030255.74909478
RW26,SBOA,Standard,1977,101035492.91405158,101035492.91405158
RW26,SBOA,Standard,1978,101030255.39935023,101030255.39935023
RW26,SBOA,Standard,1981,101033859.94353104,101033859.94353104
RW26,SBOA,Standard,1987,101038461.15548435,101038461.15548435
RW26,SBOA,Standard,1990,101038455.34584881,101038455.34584881
RW26,SBOA,Standard,1991,101038452.10038888,101038452.10038888
RW26,SBOA,Standard,1992,101038454.88995492,101038454.88995492
RW26,SBOA,Standard,1994,101039524.29494351,101039524.29494351
RW26,SBOA,Standard,1995,101038450.16721626,101038450.16721626
RW26,SBOA,Standard,1996,101030858.17418249,101030858.17418249
RW26,SBOA,Standard,2005,101038454.35944411,101038454.35944411
RW26,SBOA,Standard,2012,101040641.33473516,101040641.33473516
RW26,SBOA,Standard,2014,101039052.38361911,101039052.38361911
RW26,SBOA,Standard,2015,101035683.61009774,101035683.61009774
RW26,SBOA,Standard,2020,101030257.07369092,101030257.07369092
RW26,SBOA,Standard,2021,101040272.49590413,101040272.49590413
RW26,SBOA,Standard,2022,101034180.9186877,101034180.9186877
RW26,SBOA,Standard,2023,101038768.8215959,101038768.8215959
RW26,SBOA,Standard,2025,101063428.55170462,101063428.55170462
RW26,SBOA,Standard,2026,101039072.41258076,101039072.41258076
RW26,SBOA,Standard,2029,101039761.98258346,101039761.98258346
RW26,SBOA,Standard,2034,101040063.64538644,101040063.64538644
RW26,SBOA,Standard,2037,101032558.8530603,101032558.8530603
RW26,SBOA,Standard,2038,101039228.88577966,101039228.88577966
RW26,SBOA,Standard,2042,101038451.49891435,101038451.49891435
RW26,SBOA,Standard,2044,101040549.06231484,101040549.06231484
RW26,SBOA,Standard,2049,101034407.18434304,101034407.18434304
RW26,SBOA,Standard,2050,101034658.82035252,101034658.82035252
RW26,SBOA,Standard,2054,101039997.97555606,101039997.97555606
RW26,SBOA,Standard,2058,101030352.36893977,101030352.36893977
RW26,SBOA,Standard,2059,101034324.04765259,101034324.04765259
RW26,SBOA,Standard,2064,101030255.23751697,101030255.23751697
RW26,SBOA,Standard,2065,101030255.15456082,101030255.15456082
RW26,SBOA,Standard,2067,101038451.95010121,101038451.95010121
RW26,SBOA,Standard,2071,101031883.58333382,101031883.58333382
RW26,SBOA,Standard,2080,101034849.03948319,101034849.03948319
RW26,SBOA,Standard,2082,101034654.98877823,101034654.98877823
RW26,SBOA,Standard,2088,101040036.90039685,101040036.90039685
RW26,SBOA,Standard,2089,101030815.7809045,101030815.7809045
RW26,SBOA,Standard,2090,101032385.13424373,101032385.13424373
RW26,SBOA,Standard,2098,101031980.05253755,101031980.05253755
RW26,SBOA,Standard,2101,101030255.26193583,101030255.26193583
RW26,SBOA,Standard,2102,101030255.14343905,101030255.14343905
RW26,SBOA,Standard,2105,101038744.79596989,101038744.79596989
RW26,SBOA,Standard,2106,101038986.07442853,101038986.07442853
RW26,SBOA,Standard,2109,101038449.70041446,101038449.70041446
RW26,SBOA,Standard,2117,101038538.53899029,101038538.53899029
RW26,SBOA,Standard,2121,101030255.21340981,101030255.21340981
RW26,SBOA,Standard,2125,101036988.72227195,101036988.72227195
RW26,SBOA,Standard,2127,101039192.1619217,101039192.1619217
RW26,SBOA,Standard,2129,101038566.60125324,101038566.60125324
RW26,SBOA,Standard,2131,101063413.8664127,101063413.8664127
RW26,SBOA,Standard,2134,101062506.8529328,101062506.8529328
RW26,SBOA,Standard,2135,101031467.10480179,101031467.10480179
RW26,SBOA,Standard,2139,101034825.81363092,101034825.81363092
RW26,SBOA,Standard,2140,101034199.08338925,101034199.08338925
RW26,SBOA,Standard,2142,101038524.99621509,101038524.99621509
RW26,SBOA,Standard,2143,101030750.2887199,101030750.2887199
RW26,SBOA,Standard,2146,101031285.53651236,101031285.53651236
RW26,SBOA,Standard,2147,101048992.6450385,101048992.6450385
RW26,SBOA,Standard,2151,101038474.29228778,101038474.29228778
RW26,SBOA,Standard,2153,101031079.02723527,101031079.02723527
RW26,SBOA,Standard,2154,101038451.72408643,101038451.72408643
RW26,SBOA,Standard,2155,101031151.46769124,101031151.46769124
RW26,SBOA,Standard,2157,101058039.19951032,101058039.19951032
RW26,SBOA,Standard,2158,101038449.6938416,101038449.6938416
RW26,SBOA,Standard,2161,101037743.8908197,101037743.8908197
RW26,SBOA,Standard,2173,101035755.81926434,101035755.81926434
RW26,SBOA,Standard,2174,101030589.74725643,101030589.74725643
RW26,SBOA,Standard,2175,101030740.45382985,101030740.45382985
RW26,SBOA,Standard,2177,101039956.34318705,101039956.34318705
RW26,SBOA,Standard,2179,101034392.12067291,101034392.12067291
RW26,SBOA,Standard,2180,101030672.0906582,101030672.0906582
RW26,SBOA,Standard,2183,101038451.03854911,101038451.03854911
RW26,SBOA,Standard,2187,101033322.26771107,101033322.26771107
RW26,SBOA,Standard,2191,101030511.36856896,101030511.36856896
RW26,SBOA,Standard,2195,101034366.98598602,101034366.98598602
RW26,SBOA,Standard,2198,101030291.32820377,101030291.32820377
RW26,SBOA,Standard,2204,101032807.16443959,101032807.16443959
RW26,SBOA,Standard,2209,101032907.38760981,101032907.38760981
RW26,SBOA,Standard,2210,101030460.9805075,101030460.9805075
RW26,SBOA,Standard,2212,101038466.84011397,101038466.84011397
RW26,SBOA,Standard,2215,101038703.37664875,101038703.37664875
RW26,SBOA,Standard,2217,101033847.78361681,101033847.78361681
RW26,SBOA,Standard,2218,101036463.57824536,101036463.57824536
RW26,SBOA,Standard,2223,101057679.44246201,101057679.44246201
RW26,SBOA,Standard,2224,101031473.68543036,101031473.68543036
RW26,SBOA,Standard,2226,101030514.43611483,101030514.43611483
RW26,SBOA,Standard,2230,101038756.7073361,101038756.7073361
RW26,SBOA,Standard,2232,101038451.00152898,101038451.00152898
RW26,SBOA,Standard,2234,101044036.22076002,101044036.22076002
RW26,SBOA,Standard,2238,101030749.68922697,101030749.68922697
RW26,SBOA,Standard,2243,101056535.11231254,101056535.11231254
RW26,SBOA,Standard,2246,101035543.41731684,101035543.41731684
RW26,SBOA,Standard,2247,101038462.7489809,101038462.7489809
RW26,SBOA,Standard,2254,101030599.39817432,101030599.39817432
RW26,SBOA,Standard,2255,101035024.22927992,101035024.22927992
RW26,SBOA,Standard,2257,101030766.65438642,101030766.65438642
RW26,SBOA,Standard,2262,101034418.6763902,101034418.6763902
RW26,SBOA,Standard,2265,101038451.62890509,101038451.62890509
RW26,SBOA,Standard,2269,101030255.25228265,101030255.25228265
RW26,SBOA,Standard,2275,101033040.35284124,101030415.94113591
RW26,SBOA,Standard,2276,101034355.40229057,101034355.40229057
RW26,SBOA,Standard,2287,101042629.71316835,101042629.71316835
RW26,SBOA,Standard,2300,101034943.84371926,101034943.84371926
RW26,SBOA,Standard,2304,101034353.4571134,101034353.4571134
RW26,SBOA,Standard,2305,101053948.10596868,101053948.10596868
RW26,SBOA,Standard,2311,101030255.14353286,101030255.14353286
RW26,SBOA,Standard,2313,101038456.12589051,101038456.12589051
RW26,SBOA,Standard,2314,101034698.57960278,101034698.57960278
RW26,SBOA,Standard,2318,101038449.99273922,101038449.99273922
RW26,SBOA,Standard,2324,101034148.36080985,101034148.36080985
RW26,SBOA,Standard,2326,101033538.55201001,101033538.55201001
RW26,SBOA,Standard,2336,101038473.59428212,101038473.59428212
RW26,SBOA,Standard,2337,101030255.18549871,101030255.18549871
RW26,SBOA,Standard,2338,101038449.7749429,101038449.7749429
RW26,SBOA,Standard,2341,101038449.79561967,101038449.79561967
RW26,SBOA,Standard,2348,101030355.80166946,101030355.80166946
RW26,SBOA,Standard,2351,101030687.78185585,101030687.78185585
RW26,SBOA,Standard,2354,101030255.15501761,101030255.15501761
RW26,SBOA,Standard,2356,101040525.46166469,101038453.17403471
RW26,SBOA,Standard,2361,101033796.24047779,101033796.24047779
RW26,SBOA,Standard,2362,101030444.30043274,101030444.30043274
RW26,SBOA,Standard,2363,101033640.0489654,101033640.0489654
RW26,SBOA,Standard,2364,101030266.29588991,101030266.29588991
RW26,SBOA,Standard,2368,101038665.41498451,101038665.41498451
RW26,SBOA,Standard,2370,101048734.12176237,101048734.12176237
RW26,SBOA,Standard,2371,101038452.72624476,101038452.72624476
RW26,SBOA,Standard,2374,101034437.27891652,101034437.27891652
RW26,SBOA,Standard,2375,101038449.76147193,101038449.76147193
RW26,SBOA,Standard,2377,101033387.57840791,101033387.57840791
RW26,SBOA,Standard,2378,101030590.93648222,101030590.93648222
RW26,SBOA,Standard,2381,101034363.71170542,101034363.71170542
RW26,SBOA,Standard,2385,101038453.53684144,101038453.53684144
RW26,SBOA,Standard,2389,101038452.2418184,101038452.2418184
RW26,SBOA,Standard,2400,101038480.05093256,101038480.05093256
RW26,SBOA,Standard,2401,101030451.18830562,101030451.18830562
RW26,SBOA,Standard,2404,101034352.75105567,101034352.75105567
RW26,SBOA,Standard,2408,101030278.18055002,101030278.18055002
RW26,SBOA,Standard,2411,101038452.00636563,101038452.00636563
RW26,SBOA,Standard,2412,101035814.25202318,101035814.25202318
RW26,SBOA,Standard,2413,101030281.22604723,101030281.22604723
RW26,SBOA,Standard,2414,101038449.74641092,101038449.74641092
RW26,SBOA,Standard,2416,101030270.04883102,101030270.04883102
RW26,SBOA,Standard,2417,101038468.43225348,101038468.43225348
RW26,SBOA,Standard,2419,101038450.30790666,101038450.30790666
RW26,SBOA,Standard,2420,101033125.24069734,101033125.24069734
RW26,SBOA,Standard,2421,101038451.13010173,101038451.13010173
RW26,SBOA,Standard,2422,101038453.66143972,101038453.66143972
RW26,SBOA,Standard,2424,101033100.64052822,101033100.64052822
RW26,SBOA,Standard,2433,101038449.72253971,101038449.72253971
RW26,SBOA,Standard,2435,101032782.72747238,101032782.72747238
RW26,SBOA,Standard,2437,101030263.08822466,101030263.08822466
RW26,SBOA,Standard,2439,101032735.3888637,101032735.3888637
RW26,SBOA,Standard,2440,101047448.89710212,101047448.89710212
RW26,SBOA,Standard,2441,101038450.1205305,101038450.1205305
RW26,SBOA,Standard,2442,101038449.94706151,101038449.94706151
RW26,SBOA,Standard,2443,101030261.95083825,101030261.95083825
RW26,SBOA,Standard,2444,101038459.1582059,101038459.1582059
RW26,SBOA,Standard,2453,101032194.54595041,101032194.54595041
RW26,SBOA,Standard,2456,101030255.17466027,101030255.17466027
RW26,SBOA,Standard,2457,101038451.00106311,101038451.00106311
RW26,SBOA,Standard,2471,101038449.70793045,101038449.70793045
RW26,SBOA,Standard,2474,101038449.70191887,101038449.70191887
RW26,SBOA,Standard,2475,101038457.22602968,101038457.22602968
RW26,SBOA,Standard,2478,101030255.69176075,101030255.69176075
RW26,SBOA,Standard,2481,101038450.9952911,101038450.9952911
RW26,SBOA,Standard,2488,101030255.15232864,101030255.15232864
RW26,SBOA,Standard,2490,101030255.14349076,101030255.14349076
RW26,SBOA,Standard,2495,101030278.06143552,101030278.06143552
RW26,SBOA,Standard,2496,101038450.76849146,101038450.76849146
RW26,SBOA,Standard,2498,101031903.63508062,101031903.63508062
RW26,SBOA,Standard,2499,101038449.87905808,101038449.87905808
RW26,SBOA,Standard,2502,101038516.89625625,101038516.89625625
RW26,SBOA,Standard,2508,101030255.65387155,101030255.65387155
RW26,SBOA,Standard,2509,101030255.20930026,101030255.20930026
RW26,SBOA,Standard,2526,101030255.15087284,101030255.15193947
RW26,SBOA,Standard,2532,101030258.36123547,101030258.36123547
RW26,SBOA,Standard,2533,101030255.2731167,101030255.2731167
RW26,SBOA,Standard,2543,101038513.13222116,101038513.13222116
RW26,SBOA,Standard,2544,101030257.22371018,101030257.22371018
RW26,SBOA,Standard,2545,101030265.59965633,101030265.59965633
RW26,SBOA,Standard,2547,101030277.85046396,101030277.85046396
RW26,SBOA,Standard,2551,101038449.6916752,101038449.6916752
RW26,SBOA,Standard,2554,101045505.09357731,101045505.09357731
RW26,SBOA,Standard,2560,101038450.6926221,101038450.6926221
RW26,SBOA,Standard,2565,101030259.35267815,101030259.35267815
RW26,SBOA,Standard,2569,101045057.68098092,101045057.68098092
RW26,SBOA,Standard,2572,101030255.47567916,101030255.47567916
RW26,SBOA,Standard,2574,101038449.94389145,101038449.94389145
RW26,SBOA,Standard,2575,101038464.64580113,101038464.64580113
RW26,SBOA,Standard,2576,101030255.81878757,101030255.81878757
RW26,SBOA,Standard,2578,101030255.14545426,101030255.14545426
RW26,SBOA,Standard,2579,101030255.21460865,101030255.21460865
RW26,SBOA,Standard,2582,101043111.5161368,101043111.5161368
RW26,SBOA,Standard,2583,101038450.1678554,101038450.1678554
RW26,SBOA,Standard,2588,101038457.65608083,101038457.65608083
RW26,SBOA,Standard,2592,101038449.6909783,101038449.6909783
RW26,SBOA,Standard,2593,101030255.34002326,101030255.34002326
RW26,SBOA,Standard,2595,101030256.24277017,101030256.24277017
RW26,SBOA,Standard,2600,101030256.93153967,101030256.93153967
RW26,SBOA,Standard,2606,101038449.76887763,101038449.76887763
RW26,SBOA,Standard,2607,101038450.08642927,101038450.08642927
RW26,SBOA,Standard,2615,101038449.68954429,101038449.68954429
RW26,SBOA,Standard,2617,101038449.94174723,101038449.94174723
RW26,SBOA,Standard,2620,101038449.7035509,101038449.7035509
RW26,SBOA,Standard,2622,101038449.99317686,101038449.99317686
RW26,SBOA,Standard,2624,101030255.15342483,101030255.15342483
RW26,SBOA,Standard,2625,101030255.2190027,101030255.2190027
RW26,SBOA,Standard,2628,101038449.69097383,101038449.69097383
RW26,SBOA,Standard,2637,101038449.69713345,101038449.69713345
RW26,SBOA,Standard,2638,101038449.69000888,101038449.69000888
RW26,SBOA,Standard,2641,101030255.21158966,101030255.21158966
RW26,SBOA,Standard,2642,101030255.14960638,101030255.14960638
RW26,SBOA,Standard,2650,101043037.7061203,101043037.7061203
RW26,SBOA,Standard,2656,101038449.68974759,101038449.68974759
RW26,SBOA,Standard,2658,101041752.53421424,101041752.53421424
RW26,SBOA,Standard,2659,101030255.17404623,101030255.17404623
RW26,SBOA,Standard,2663,101030255.15040542,101030255.15040542
RW26,SBOA,Standard,2668,101038449.99167621,101038449.99167621
RW26,SBOA,Standard,2671,101032884.3018968,101032884.3018968
RW26,SBOA,Standard,2673,101038449.76950102,101038449.76950102
RW26,SBOA,Standard,2689,101030255.18395652,101030255.18395652
RW26,SBOA,Standard,2690,101030255.14887512,101030255.14887512
RW26,SBOA,Standard,2693,101030255.14421931,101030255.14421931
RW26,SBOA,Standard,2701,101041734.70703667,101041734.70703667
RW26,SBOA,Standard,2703,101038449.9320172,101038449.9320172
RW26,SBOA,Standard,2706,101032626.63029255,101032626.63029255
RW26,SBOA,Standard,2718,101038449.9711265,101038449.9711265
RW26,SBOA,Standard,2724,101038449.92345706,101038449.92345706
RW26,SBOA,Standard,2725,101038449.6977764,101038449.6977764
RW26,SBOA,Standard,2730,101038449.69561456,101038449.69561456
RW26,SBOA,Standard,2746,101038449.7357583,101038449.7357583
RW26,SBOA,Standard,2750,101038457.17183822,101038457.17183822
RW26,SBOA,Standard,2753,101034352.43025425,101034352.43025425
RW26,SBOA,Standard,2761,101030255.14348441,101030255.14348441
RW26,SBOA,Standard,2762,101038449.78560764,101038449.78560764
RW26,SBOA,Standard,2764,101038449.92694704,101038449.92694704
RW26,SBOA,Standard,2780,101030255.14473738,101030255.14473738
RW26,SBOA,Standard,2783,101030255.14348263,101030255.14348263
RW26,SBOA,Standard,2785,101040937.50439957,101040937.50439957
RW26,SBOA,Standard,2787,101038449.6947757,101038449.6947757
RW26,SBOA,Standard,2789,101030255.14344694,101030255.14344694
RW26,SBOA,Standard,2828,101038449.76742394,101038449.76742394
RW26,SBOA,Standard,2834,101040551.4605866,101040551.4605866
RW26,SBOA,Standard,2841,101030255.14534602,101030255.14534602
RW26,SBOA,Standard,2850,101030255.14592476,101030255.14592476
RW26,SBOA,Standard,2851,101035439.31885308,101035439.31885308
RW26,SBOA,Standard,2857,101038449.69231816,101038449.69231816
RW26,SBOA,Standard,2868,101038876.64435972,101038876.64435972
RW26,SBOA,Standard,2869,101038449.9216146,101038449.9216146
RW26,SBOA,Standard,2875,101038449.71914575,101038449.71914575
RW26,SBOA,Standard,2887,101030255.15022881,101030255.15022881
RW26,SBOA,Standard,2889,101038449.69411622,101038449.69411622
RW26,SBOA,Standard,2890,101030255.14348248,101030255.14348248
RW26,SBOA,Standard,2893,101038449.90899602,101038449.90899602
RW26,SBOA,Standard,2898,101030255.14954346,101030255.14954346
RW26,SBOA,Standard,2904,101038449.73323461,101038449.73323461
RW26,SBOA,Standard,2908,101038449.69226362,101038449.69226362
RW26,SBOA,Standard,2912,101030255.14348227,101030255.14348227
RW26,SBOA,Standard,2927,101030255.14530972,101030255.14530972
RW26,SBOA,Standard,2933,101032313.40566656,101032313.40566656
RW26,SBOA,Standard,2937,101038449.74863954,101038449.74863954
RW26,SBOA,Standard,2938,101038449.68976621,101038449.68976621
RW26,SBOA,Standard,2943,101030255.14348063,101030255.14348063
RW26,SBOA,Standard,2952,101038449.81777649,101038449.81777649
RW26,SBOA,Standard,2954,101038449.6933064,101038449.6933064
RW26,SBOA,Standard,2959,101032218.71611598,101032218.71611598
RW26,SBOA,Standard,2970,101038449.68830775,101038449.68830775
RW26,SBOA,Standard,2991,101031743.06767485,101031743.06767485
RW26,SBOA,Standard,2992,101034352.41829443,101034352.41829443
RW26,SBOA,Standard,2995,101034352.41830222,101034352.41830222
RW26,SBOA,Standard,3008,101038449.68939982,101038449.68939982
RW26,SBOA,Standard,3016,101038449.69125174,101038449.69125174
RW26,SBOA,Standard,3021,101038449.69424877,101038449.69424877
RW26,SBOA,Standard,3023,101031715.05490655,101031715.05490655
RW26,SBOA,Standard,3024,101038449.69095886,101038449.69095886
RW26,SBOA,Standard,3025,101038702.78971551,101038702.78971551
RW26,SBOA,Standard,3030,101038449.69122513,101038449.69122513
RW26,SBOA,Standard,3032,101038449.69379377,101038449.69379377
RW26,SBOA,Standard,3043,101038449.6936086,101038449.6936086
RW26,SBOA,Standard,3047,101030255.14461336,101030255.14461336
RW26,SBOA,Standard,3058,101038449.69347997,101038449.69347997
RW26,SBOA,Standard,3064,101030255.14530873,101030255.14530873
RW26,SBOA,Standard,3068,101038449.68829848,101038449.68829848
RW26,SBOA,Standard,3075,101038449.6928555,101038449.6928555
RW26,SBOA,Standard,3081,101038546.68142596,101038546.68142596
RW26,SBOA,Standard,3096,101038449.69305727,101038449.69305727
RW26,SBOA,Standard,3102,101030255.14343575,101030255.14343575
RW26,SBOA,Standard,3104,101038449.69073008,101038449.69073008
RW26,SBOA,Standard,3120,101030255.14578724,101030255.14578724
RW26,SBOA,Standard,3122,101030255.14456049,101030255.14456049
RW26,SBOA,Standard,3123,101038449.69217691,101038449.69217691
RW26,SBOA,Standard,3129,101031707.12415704,101031707.12415704
RW26,SBOA,Standard,3132,101030255.14439672,101030255.14439672
RW26,SBOA,Standard,3133,101030255.15019847,101030255.15019847
RW26,SBOA,Standard,3135,101038449.68895748,101038449.68895748
RW26,SBOA,Standard,3136,101030255.14567237,101030255.14567237
RW26,SBOA,Standard,3144,101030255.15016158,101030255.15016158
RW26,SBOA,Standard,3154,101030255.14430776,101030255.14430776
