algorithm,variant,run,nfe,best_fit
GSK,IBREAKDOWN-CF,12,1,4226.235648105091
GSK,IBREAKDOWN-CF,12,16,3421.1843195452184
GSK,IBREAKDOWN-CF,12,354,3374.867786082365
GSK,IBREAKDOWN-CF,12,826,3359.932740294437
GSK,IBREAKDOWN-CF,12,906,3334.648789020372
GSK,IBREAKDOWN-CF,12,907,3316.7119010162382
GSK,IBREAKDOWN-CF,12,1262,3249.4058701482777
GSK,IBREAKDOWN-CF,12,1966,3241.21644960667
GSK,IBREAKDOWN-CF,12,2942,3222.5192058934335
GSK,IBREAKDOWN-CF,12,2992,3152.8977353265823
GSK,IBREAKDOWN-CF,12,3912,3111.2024923171143
GSK,IBREAKDOWN-CF,12,8272,3102.3749175031894
GSK,IBREAKDOWN-CF,12,9057,3102.155595225513
GSK,IBREAKDOWN-CF,12,9259,3094.751374091604
GSK,IBREAKDOWN-CF,12,9332,3093.7295190663303
GSK,IBREAKDOWN-CF,12,9618,3092.1225503676596
GSK,IBREAKDOWN-CF,13,1,453898.68172207853
GSK,IBREAKDOWN-CF,13,2,411213.0435890639
GSK,IBREAKDOWN-CF,13,5,228554.6675943396
GSK,IBREAKDOWN-CF,13,6,210941.65452081797
GSK,IBREAKDOWN-CF,13,8,3781.3566247069166
GSK,IBREAKDOWN-CF,13,16,3681.216671457454
GSK,IBREAKDOWN-CF,13,23,3648.9200746475026
GSK,IBREAKDOWN-CF,13,50,3418.0500472443064
GSK,IBREAKDOWN-CF,13,543,3414.1083993599937
GSK,IBREAKDOWN-CF,13,560,3374.0647203578355
GSK,IBREAKDOWN-CF,13,597,3299.538908413377
GSK,IBREAKDOWN-CF,13,811,3284.916189976695
GSK,IBREAKDOWN-CF,13,1283,3282.4688875290617
GSK,IBREAKDOWN-CF,13,1631,3245.4167897122034
GSK,IBREAKDOWN-CF,13,1691,3238.4473850773666
GSK,IBREAKDOWN-CF,13,2606,3199.67417449296
GSK,IBREAKDOWN-CF,13,3521,3157.1927610713024
GSK,IBREAKDOWN-CF,13,4938,3131.6862628988056
GSK,IBREAKDOWN-CF,13,5296,3118.151499617118
GSK,IBREAKDOWN-CF,14,1,699719.6807486356
GSK,IBREAKDOWN-CF,14,2,5331.3400200590895
GSK,IBREAKDOWN-CF,14,8,4415.399856749865
GSK,IBREAKDOWN-CF,14,33,4408.4721066104075
GSK,IBREAKDOWN-CF,14,45,3929.1231540438557
GSK,IBREAKDOWN-CF,14,82,3408.926118192303
GSK,IBREAKDOWN-CF,14,984,3348.307026897515
GSK,IBREAKDOWN-CF,14,1705,3347.191826262779
GSK,IBREAKDOWN-CF,14,2781,3317.569420319317
GSK,IBREAKDOWN-CF,14,3255,3283.736636996991
GSK,IBREAKDOWN-CF,14,4381,3270.3372585148886
GSK,IBREAKDOWN-CF,14,5463,3256.338663461383
GSK,IBREAKDOWN-CF,14,5719,3250.9658120789936
GSK,IBREAKDOWN-CF,14,6974,3222.970243887244
GSK,IBREAKDOWN-CF,14,7824,3189.4344367834597
GSK,IBREAKDOWN-CF,15,1,5355.451053026638
GSK,IBREAKDOWN-CF,15,4,4204.266635823644
GSK,IBREAKDOWN-CF,15,38,3614.4471365318313
GSK,IBREAKDOWN-CF,15,46,3524.303659654699
GSK,IBREAKDOWN-CF,15,170,3456.2171471684383
GSK,IBREAKDOWN-CF,15,758,3330.1698644452977
GSK,IBREAKDOWN-CF,15,778,3329.346523037733
GSK,IBREAKDOWN-CF,15,821,3292.6596078670073
GSK,IBREAKDOWN-CF,15,1643,3291.538104232167
GSK,IBREAKDOWN-CF,15,2043,3281.031913953768
GSK,IBREAKDOWN-CF,15,2089,3271.9550666147625
GSK,IBREAKDOWN-CF,15,2753,3245.443660895804
GSK,IBREAKDOWN-CF,15,3739,3233.6454046162485
GSK,IBREAKDOWN-CF,15,4060,3196.6126107821688
GSK,IBREAKDOWN-CF,15,4862,3189.2078649192376
GSK,IBREAKDOWN-CF,15,5389,3164.482781942516
GSK,IBREAKDOWN-CF,15,5833,3155.105804418766
GSK,IBREAKDOWN-CF,15,6978,3139.7219050390495
GSK,IBREAKDOWN-CF,15,7403,3136.881579997002
GSK,IBREAKDOWN-CF,15,8323,3130.582259247504
GSK,IBREAKDOWN-CF,15,8947,3114.076576777459
GSK,IBREAKDOWN-CF,15,9161,3113.285245206268
GSK,IBREAKDOWN-CF,15,9221,3113.25113035978
GSK,IBREAKDOWN-CF,16,1,472240.0888377959
GSK,IBREAKDOWN-CF,16,2,377251.62297377555
GSK,IBREAKDOWN-CF,16,9,5021.745462774244
GSK,IBREAKDOWN-CF,16,13,4209.19546746505
GSK,IBREAKDOWN-CF,16,24,3830.180201853988
GSK,IBREAKDOWN-CF,16,65,3403.695506652774
GSK,IBREAKDOWN-CF,16,1002,3393.466961044634
GSK,IBREAKDOWN-CF,16,1155,3347.3556775019774
GSK,IBREAKDOWN-CF,16,1208,3322.315362128626
GSK,IBREAKDOWN-CF,16,1822,3315.6544360371267
GSK,IBREAKDOWN-CF,16,2001,3249.6884278579164
GSK,IBREAKDOWN-CF,16,2293,3241.6355137737614
GSK,IBREAKDOWN-CF,16,2883,3224.0879448645373
GSK,IBREAKDOWN-CF,16,4200,3211.285543054693
GSK,IBREAKDOWN-CF,16,4482,3208.5152727450577
GSK,IBREAKDOWN-CF,16,5741,3192.976822376426
GSK,IBREAKDOWN-CF,16,7014,3180.3891358652804
GSK,IBREAKDOWN-CF,16,9817,3175.899716308053
GSK,IBREAKDOWN-CF,17,1,4182.018088536957
GSK,IBREAKDOWN-CF,17,67,4063.7626073214064
GSK,IBREAKDOWN-CF,17,69,4007.77955568509
GSK,IBREAKDOWN-CF,17,83,3880.453993884247
GSK,IBREAKDOWN-CF,17,138,3795.5782650209885
GSK,IBREAKDOWN-CF,17,153,3772.5380114359677
GSK,IBREAKDOWN-CF,17,227,3681.0616024942883
GSK,IBREAKDOWN-CF,17,280,3501.97560393807
GSK,IBREAKDOWN-CF,17,511,3491.7898727746256
GSK,IBREAKDOWN-CF,17,1002,3381.7187568283816
GSK,IBREAKDOWN-CF,17,1199,3355.1172153310736
GSK,IBREAKDOWN-CF,17,1229,3350.3342005888876
GSK,IBREAKDOWN-CF,17,1426,3348.785759487936
GSK,IBREAKDOWN-CF,17,1502,3208.0496401007094
GSK,IBREAKDOWN-CF,17,1751,3200.637474433792
GSK,IBREAKDOWN-CF,17,1811,3192.2236414814433
GSK,IBREAKDOWN-CF,17,4489,3155.288706382669
GSK,IBREAKDOWN-CF,17,6928,3140.922657469184
GSK,IBREAKDOWN-CF,17,9321,3132.014482580773
GSK,IBREAKDOWN-CF,17,9412,3116.4463094333196
GSK,IBREAKDOWN-CF,18,1,726109.0580509369
GSK,IBREAKDOWN-CF,18,2,115872.41985290952
GSK,IBREAKDOWN-CF,18,8,3840.525126357254
GSK,IBREAKDOWN-CF,18,36,3399.5173817086416
GSK,IBREAKDOWN-CF,18,321,3340.8718424079902
GSK,IBREAKDOWN-CF,18,381,3339.7014361637007
GSK,IBREAKDOWN-CF,18,1711,3328.0290778732733
GSK,IBREAKDOWN-CF,18,1992,3317.407792275132
GSK,IBREAKDOWN-CF,18,2069,3311.4864951131954
GSK,IBREAKDOWN-CF,18,2376,3307.018227662836
GSK,IBREAKDOWN-CF,18,2959,3287.2838150150483
GSK,IBREAKDOWN-CF,18,2986,3265.510404672532
GSK,IBREAKDOWN-CF,18,3656,3169.579081587694
GSK,IBREAKDOWN-CF,19,1,491601.3181344956
GSK,IBREAKDOWN-CF,19,3,371252.38294441946
GSK,IBREAKDOWN-CF,19,5,264145.8790233629
GSK,IBREAKDOWN-CF,19,7,262722.21311041625
GSK,IBREAKDOWN-CF,19,10,4745.803968317419
GSK,IBREAKDOWN-CF,19,60,3795.3453863539876
GSK,IBREAKDOWN-CF,19,176,3767.685779092927
GSK,IBREAKDOWN-CF,19,230,3668.4221964769804
GSK,IBREAKDOWN-CF,19,312,3655.750732029459
GSK,IBREAKDOWN-CF,19,356,3523.900412997978
GSK,IBREAKDOWN-CF,19,455,3509.480558118067
GSK,IBREAKDOWN-CF,19,721,3280.3501339233876
GSK,IBREAKDOWN-CF,19,1129,3279.908049892004
GSK,IBREAKDOWN-CF,19,3272,3266.3112902928065
GSK,IBREAKDOWN-CF,19,3633,3255.771855544676
GSK,IBREAKDOWN-CF,19,4286,3235.634039560453
GSK,IBREAKDOWN-CF,19,5814,3126.0931119597008
GSK,IBREAKDOWN-CF,1,1,93236.47679949773
GSK,IBREAKDOWN-CF,1,12,30036.889315073306
GSK,IBREAKDOWN-CF,1,17,5036.41675827432
GSK,IBREAKDOWN-CF,1,20,4151.5989318187485
GSK,IBREAKDOWN-CF,1,30,3558.513719498948
GSK,IBREAKDOWN-CF,1,136,3307.1279661312215
GSK,IBREAKDOWN-CF,1,286,3263.7211500705343
GSK,IBREAKDOWN-CF,1,667,3262.904466934452
GSK,IBREAKDOWN-CF,1,923,3248.472173381124
GSK,IBREAKDOWN-CF,1,2474,3155.288706382669
GSK,IBREAKDOWN-CF,1,2766,3144.90827374615
GSK,IBREAKDOWN-CF,1,4253,3123.2177474297355
GSK,IBREAKDOWN-CF,1,4273,3105.827955816286
GSK,IBREAKDOWN-CF,1,5649,3102.8611267077217
GSK,IBREAKDOWN-CF,1,7410,3101.9768127094226
GSK,IBREAKDOWN-CF,1,7686,3097.2560244610027
GSK,IBREAKDOWN-CF,1,9057,3082.424899439931
GSK,IBREAKDOWN-CF,20,1,544953.264930924
GSK,IBREAKDOWN-CF,20,3,152137.51669075864
GSK,IBREAKDOWN-CF,20,7,3410.3325269753104
GSK,IBREAKDOWN-CF,20,71,3288.5103896553383
GSK,IBREAKDOWN-CF,20,672,3245.094236591819
GSK,IBREAKDOWN-CF,20,2836,3215.1822345881337
GSK,IBREAKDOWN-CF,20,5525,3210.5784106164497
GSK,IBREAKDOWN-CF,20,7210,3196.275674105625
GSK,IBREAKDOWN-CF,20,8081,3187.581589393966
GSK,IBREAKDOWN-CF,20,9945,3184.169585008383
GSK,IBREAKDOWN-CF,21,1,441771.55342919327
GSK,IBREAKDOWN-CF,21,2,6138.187321749683
GSK,IBREAKDOWN-CF,21,7,3532.711712423608
GSK,IBREAKDOWN-CF,21,73,3269.3860640563007
GSK,IBREAKDOWN-CF,21,301,3238.7025392934966
GSK,IBREAKDOWN-CF,21,361,3234.901146164004
GSK,IBREAKDOWN-CF,21,1278,3233.980957101141
GSK,IBREAKDOWN-CF,21,1797,3183.6476623816447
GSK,IBREAKDOWN-CF,21,1871,3169.0067300069677
GSK,IBREAKDOWN-CF,21,2070,3132.5095733128396
GSK,IBREAKDOWN-CF,21,2291,3082.424899439931
GSK,IBREAKDOWN-CF,22,1,575368.2857545522
GSK,IBREAKDOWN-CF,22,3,249189.0069456963
GSK,IBREAKDOWN-CF,22,4,144935.27455982266
GSK,IBREAKDOWN-CF,22,13,4136.75297307287
GSK,IBREAKDOWN-CF,22,32,3846.6097602017717
GSK,IBREAKDOWN-CF,22,109,3494.2272796569096
GSK,IBREAKDOWN-CF,22,402,3472.072003220398
GSK,IBREAKDOWN-CF,22,1197,3443.602004247339
GSK,IBREAKDOWN-CF,22,1238,3309.309202287026
GSK,IBREAKDOWN-CF,22,2193,3291.2656198437294
GSK,IBREAKDOWN-CF,22,3691,3281.537763934895
GSK,IBREAKDOWN-CF,22,3872,3242.765444957344
GSK,IBREAKDOWN-CF,22,3952,3190.570423262564
GSK,IBREAKDOWN-CF,22,6075,3161.7739550960773
GSK,IBREAKDOWN-CF,22,6858,3147.533246694636
GSK,IBREAKDOWN-CF,22,6918,3138.360519432159
GSK,IBREAKDOWN-CF,22,8539,3121.6897595711744
GSK,IBREAKDOWN-CF,22,9641,3119.3644263877613
GSK,IBREAKDOWN-CF,22,9650,3117.797468300595
GSK,IBREAKDOWN-CF,23,1,577815.0271928029
GSK,IBREAKDOWN-CF,23,2,466160.00767344673
GSK,IBREAKDOWN-CF,23,3,19031.741501493965
GSK,IBREAKDOWN-CF,23,20,7297.9663985115285
GSK,IBREAKDOWN-CF,23,29,4271.51924117621
GSK,IBREAKDOWN-CF,23,51,3766.3982012208926
GSK,IBREAKDOWN-CF,23,79,3479.1746806927135
GSK,IBREAKDOWN-CF,23,129,3436.5314735542984
GSK,IBREAKDOWN-CF,23,153,3267.926679203028
GSK,IBREAKDOWN-CF,23,2021,3250.7682132497266
GSK,IBREAKDOWN-CF,23,2252,3174.3189860651946
GSK,IBREAKDOWN-CF,23,3060,3155.6509523279205
GSK,IBREAKDOWN-CF,23,4534,3151.408489691428
GSK,IBREAKDOWN-CF,23,4547,3149.795132892969
GSK,IBREAKDOWN-CF,23,4632,3138.806438019656
GSK,IBREAKDOWN-CF,23,4932,3126.747148488004
GSK,IBREAKDOWN-CF,23,5661,3121.1100145610435
GSK,IBREAKDOWN-CF,23,5681,3118.751657067883
GSK,IBREAKDOWN-CF,23,5941,3111.7576036637606
GSK,IBREAKDOWN-CF,23,6672,3103.1641703658465
GSK,IBREAKDOWN-CF,23,7719,3100.40318463029
GSK,IBREAKDOWN-CF,23,8112,3082.424899439931
GSK,IBREAKDOWN-CF,24,1,4549.653214342499
GSK,IBREAKDOWN-CF,24,8,4200.3315142301435
GSK,IBREAKDOWN-CF,24,22,3780.7464518068655
GSK,IBREAKDOWN-CF,24,67,3471.129965651579
GSK,IBREAKDOWN-CF,24,542,3467.303297126062
GSK,IBREAKDOWN-CF,24,812,3462.214088690506
GSK,IBREAKDOWN-CF,24,844,3433.034851568902
GSK,IBREAKDOWN-CF,24,1143,3348.2473299388917
GSK,IBREAKDOWN-CF,24,1203,3344.2896211914467
GSK,IBREAKDOWN-CF,24,1295,3239.571451924729
GSK,IBREAKDOWN-CF,24,1466,3178.4556514687647
GSK,IBREAKDOWN-CF,24,1722,3165.364532533399
GSK,IBREAKDOWN-CF,24,3904,3160.1397364716313
GSK,IBREAKDOWN-CF,24,4600,3134.975768335837
GSK,IBREAKDOWN-CF,24,4868,3129.7891874176116
GSK,IBREAKDOWN-CF,24,5079,3129.090532621185
GSK,IBREAKDOWN-CF,24,6384,3127.6725885957885
GSK,IBREAKDOWN-CF,24,6613,3113.9481803952176
GSK,IBREAKDOWN-CF,24,7451,3111.843738283786
GSK,IBREAKDOWN-CF,24,7490,3111.027846695327
GSK,IBREAKDOWN-CF,24,8952,3110.584355827108
GSK,IBREAKDOWN-CF,24,8989,3107.09733592322
GSK,IBREAKDOWN-CF,24,9755,3104.4049511839416
GSK,IBREAKDOWN-CF,24,9782,3102.178872990096
GSK,IBREAKDOWN-CF,25,1,4538.7556460053875
GSK,IBREAKDOWN-CF,25,14,3727.692592278927
GSK,IBREAKDOWN-CF,25,63,3700.332327455923
GSK,IBREAKDOWN-CF,25,114,3675.8506241642503
GSK,IBREAKDOWN-CF,25,205,3610.7310881632393
GSK,IBREAKDOWN-CF,25,346,3564.386042054156
GSK,IBREAKDOWN-CF,25,443,3505.9585571399266
GSK,IBREAKDOWN-CF,25,610,3444.8387045161267
GSK,IBREAKDOWN-CF,25,942,3403.612540547076
GSK,IBREAKDOWN-CF,25,1672,3396.2873134622855
GSK,IBREAKDOWN-CF,25,2307,3367.043007279847
GSK,IBREAKDOWN-CF,25,2415,3358.901670870769
GSK,IBREAKDOWN-CF,25,2439,3306.2256750675215
GSK,IBREAKDOWN-CF,25,2702,3302.116449146749
GSK,IBREAKDOWN-CF,25,2766,3249.879953109203
GSK,IBREAKDOWN-CF,25,5446,3248.0052414464362
GSK,IBREAKDOWN-CF,25,5486,3238.1255945064627
GSK,IBREAKDOWN-CF,25,5752,3226.4675472108956
GSK,IBREAKDOWN-CF,25,7175,3226.3794212024486
GSK,IBREAKDOWN-CF,25,7283,3219.238208498844
GSK,IBREAKDOWN-CF,25,7299,3205.837290626624
GSK,IBREAKDOWN-CF,25,7370,3179.616617719805
GSK,IBREAKDOWN-CF,26,1,261196.9667241564
GSK,IBREAKDOWN-CF,26,3,5841.554572790181
GSK,IBREAKDOWN-CF,26,16,3972.5285048106066
GSK,IBREAKDOWN-CF,26,50,3615.8817085043543
GSK,IBREAKDOWN-CF,26,93,3604.8304771102626
GSK,IBREAKDOWN-CF,26,519,3448.3460431136464
GSK,IBREAKDOWN-CF,26,643,3382.202162716928
GSK,IBREAKDOWN-CF,26,1705,3371.7994187077848
GSK,IBREAKDOWN-CF,26,1738,3349.937161475909
GSK,IBREAKDOWN-CF,26,2301,3343.3599608418513
GSK,IBREAKDOWN-CF,26,2440,3222.4938190017997
GSK,IBREAKDOWN-CF,26,2703,3189.392783930205
GSK,IBREAKDOWN-CF,26,4484,3181.0248257040716
GSK,IBREAKDOWN-CF,26,4760,3163.0804554599786
GSK,IBREAKDOWN-CF,26,5061,3135.650227827691
GSK,IBREAKDOWN-CF,26,5459,3133.3654327742283
GSK,IBREAKDOWN-CF,26,7805,3110.1987971488347
GSK,IBREAKDOWN-CF,26,7902,3082.424899439931
GSK,IBREAKDOWN-CF,27,1,261399.4659042515
GSK,IBREAKDOWN-CF,27,2,204175.62198369045
GSK,IBREAKDOWN-CF,27,7,4904.932829755293
GSK,IBREAKDOWN-CF,27,15,4347.744802257169
GSK,IBREAKDOWN-CF,27,23,3725.307600143363
GSK,IBREAKDOWN-CF,27,204,3675.719769726233
GSK,IBREAKDOWN-CF,27,302,3645.8639314382767
GSK,IBREAKDOWN-CF,27,425,3560.0311007098226
GSK,IBREAKDOWN-CF,27,493,3527.6818231912916
GSK,IBREAKDOWN-CF,27,563,3467.5178450885023
GSK,IBREAKDOWN-CF,27,823,3332.5318953161736
GSK,IBREAKDOWN-CF,27,883,3318.1567692789354
GSK,IBREAKDOWN-CF,27,1713,3202.8493516979725
GSK,IBREAKDOWN-CF,27,4772,3152.4483276984356
GSK,IBREAKDOWN-CF,27,7161,3142.679011629859
GSK,IBREAKDOWN-CF,28,1,1203455.4311547554
GSK,IBREAKDOWN-CF,28,2,1010903.4424194415
GSK,IBREAKDOWN-CF,28,3,5585.25832818998
GSK,IBREAKDOWN-CF,28,10,5342.7907503939205
GSK,IBREAKDOWN-CF,28,15,4312.433516158216
GSK,IBREAKDOWN-CF,28,22,4223.59104446056
GSK,IBREAKDOWN-CF,28,24,3935.7114053587584
GSK,IBREAKDOWN-CF,28,91,3744.9082104772374
GSK,IBREAKDOWN-CF,28,115,3708.445085653882
GSK,IBREAKDOWN-CF,28,312,3554.919449157799
GSK,IBREAKDOWN-CF,28,340,3493.571770759306
GSK,IBREAKDOWN-CF,28,437,3489.2627479839007
GSK,IBREAKDOWN-CF,28,682,3405.926393242697
GSK,IBREAKDOWN-CF,28,824,3399.408519297545
GSK,IBREAKDOWN-CF,28,1112,3356.48797371455
GSK,IBREAKDOWN-CF,28,1998,3305.303848030351
GSK,IBREAKDOWN-CF,28,2607,3304.070093414876
GSK,IBREAKDOWN-CF,28,3044,3265.0501252960016
GSK,IBREAKDOWN-CF,28,3049,3172.316545095259
GSK,IBREAKDOWN-CF,28,3069,3170.427308039915
GSK,IBREAKDOWN-CF,28,7492,3163.4820655932463
GSK,IBREAKDOWN-CF,28,9175,3137.87455344009
GSK,IBREAKDOWN-CF,28,9469,3121.321858990964
GSK,IBREAKDOWN-CF,29,1,904508.5958866221
GSK,IBREAKDOWN-CF,29,2,167456.4042373546
GSK,IBREAKDOWN-CF,29,7,5201.530812472958
GSK,IBREAKDOWN-CF,29,10,4054.740969015883
GSK,IBREAKDOWN-CF,29,11,3881.6411420316113
GSK,IBREAKDOWN-CF,29,24,3703.552979170217
GSK,IBREAKDOWN-CF,29,138,3682.9811866083483
GSK,IBREAKDOWN-CF,29,191,3391.128489477016
GSK,IBREAKDOWN-CF,29,532,3360.921580189268
GSK,IBREAKDOWN-CF,29,641,3292.3630242001996
GSK,IBREAKDOWN-CF,29,1398,3285.9986047667626
GSK,IBREAKDOWN-CF,29,1560,3082.424899439931
GSK,IBREAKDOWN-CF,2,1,353847.7424780479
GSK,IBREAKDOWN-CF,2,2,4269.688374881363
GSK,IBREAKDOWN-CF,2,3,4182.538706289939
GSK,IBREAKDOWN-CF,2,4,4103.423502452588
GSK,IBREAKDOWN-CF,2,19,3433.211805316306
GSK,IBREAKDOWN-CF,2,742,3292.1046099603923
GSK,IBREAKDOWN-CF,2,1235,3289.732927926055
GSK,IBREAKDOWN-CF,2,1342,3268.5225890207
GSK,IBREAKDOWN-CF,2,1386,3234.9145994821815
GSK,IBREAKDOWN-CF,2,1556,3228.2525253658164
GSK,IBREAKDOWN-CF,2,2444,3196.8978441451377
GSK,IBREAKDOWN-CF,2,2690,3184.044785285584
GSK,IBREAKDOWN-CF,2,3283,3169.247550262027
GSK,IBREAKDOWN-CF,2,3303,3168.342140329003
GSK,IBREAKDOWN-CF,2,3778,3156.0999898291266
GSK,IBREAKDOWN-CF,2,3878,3155.288706382669
GSK,IBREAKDOWN-CF,2,4538,3146.7737611573034
GSK,IBREAKDOWN-CF,2,8134,3146.6898039753783
GSK,IBREAKDOWN-CF,2,8174,3145.8020271301234
GSK,IBREAKDOWN-CF,2,9237,3142.8259107977424
GSK,IBREAKDOWN-CF,2,9771,3136.211886598414
GSK,IBREAKDOWN-CF,3,1,434496.54097431153
GSK,IBREAKDOWN-CF,3,4,6289.261314813248
GSK,IBREAKDOWN-CF,3,13,4332.100050635231
GSK,IBREAKDOWN-CF,3,22,4101.465532811658
GSK,IBREAKDOWN-CF,3,39,3964.2297863834656
GSK,IBREAKDOWN-CF,3,41,3880.7191205307477
GSK,IBREAKDOWN-CF,3,78,3644.871436239276
GSK,IBREAKDOWN-CF,3,116,3601.8461826391513
GSK,IBREAKDOWN-CF,3,324,3562.3697423478848
GSK,IBREAKDOWN-CF,3,364,3431.157647140688
GSK,IBREAKDOWN-CF,3,584,3364.446863048018
GSK,IBREAKDOWN-CF,3,600,3340.137649491638
GSK,IBREAKDOWN-CF,3,702,3213.271234781178
GSK,IBREAKDOWN-CF,3,801,3184.9524682308456
GSK,IBREAKDOWN-CF,3,2229,3176.2204516570173
GSK,IBREAKDOWN-CF,3,2422,3149.2875163966937
GSK,IBREAKDOWN-CF,3,4028,3134.3349059165535
GSK,IBREAKDOWN-CF,3,4129,3131.029168878404
GSK,IBREAKDOWN-CF,3,4140,3094.683526405738
GSK,IBREAKDOWN-CF,4,1,31190.557594645456
GSK,IBREAKDOWN-CF,4,4,5109.941055530428
GSK,IBREAKDOWN-CF,4,13,4876.555227326665
GSK,IBREAKDOWN-CF,4,41,3564.843414414229
GSK,IBREAKDOWN-CF,4,203,3547.3802034541277
GSK,IBREAKDOWN-CF,4,274,3483.768314166755
GSK,IBREAKDOWN-CF,4,560,3305.8880529067483
GSK,IBREAKDOWN-CF,4,592,3252.5816033545157
GSK,IBREAKDOWN-CF,4,2546,3247.159966779132
GSK,IBREAKDOWN-CF,4,2666,3211.891524048533
GSK,IBREAKDOWN-CF,4,4484,3201.981132275338
GSK,IBREAKDOWN-CF,4,5025,3156.4916570770747
GSK,IBREAKDOWN-CF,4,6039,3082.424899439931
GSK,IBREAKDOWN-CF,5,1,541906.5196697573
GSK,IBREAKDOWN-CF,5,3,4230.726591050846
GSK,IBREAKDOWN-CF,5,5,3549.6211268771044
GSK,IBREAKDOWN-CF,5,210,3544.6226383199105
GSK,IBREAKDOWN-CF,5,217,3281.533039619297
GSK,IBREAKDOWN-CF,5,1709,3189.2332442138836
GSK,IBREAKDOWN-CF,5,3544,3125.111193645896
GSK,IBREAKDOWN-CF,5,5641,3108.449311282026
GSK,IBREAKDOWN-CF,5,6776,3082.424899439931
GSK,IBREAKDOWN-CF,6,1,4674.700990437124
GSK,IBREAKDOWN-CF,6,23,4332.605317313873
GSK,IBREAKDOWN-CF,6,26,4052.8062045937736
GSK,IBREAKDOWN-CF,6,35,3809.391082006212
GSK,IBREAKDOWN-CF,6,73,3808.259679688725
GSK,IBREAKDOWN-CF,6,249,3507.7319495608926
GSK,IBREAKDOWN-CF,6,250,3357.578006274997
GSK,IBREAKDOWN-CF,6,1005,3300.5770006410044
GSK,IBREAKDOWN-CF,6,1109,3211.5476420049254
GSK,IBREAKDOWN-CF,6,2658,3158.634318901097
GSK,IBREAKDOWN-CF,6,4000,3143.1621622877915
GSK,IBREAKDOWN-CF,6,4205,3134.521478421863
GSK,IBREAKDOWN-CF,6,5365,3129.9277136316045
GSK,IBREAKDOWN-CF,6,5831,3127.60580590046
GSK,IBREAKDOWN-CF,6,6042,3108.7497004363595
GSK,IBREAKDOWN-CF,6,6690,3104.377372895102
GSK,IBREAKDOWN-CF,6,6857,3103.4691119431327
GSK,IBREAKDOWN-CF,6,7151,3082.424899439931
GSK,IBREAKDOWN-CF,7,1,960756.4420875837
GSK,IBREAKDOWN-CF,7,2,136373.61725273056
GSK,IBREAKDOWN-CF,7,5,67292.38751636332
GSK,IBREAKDOWN-CF,7,8,3457.3758039107815
GSK,IBREAKDOWN-CF,7,797,3407.54229222518
GSK,IBREAKDOWN-CF,7,834,3377.489640037338
GSK,IBREAKDOWN-CF,7,1051,3348.1982918122453
GSK,IBREAKDOWN-CF,7,1195,3290.5753329691593
GSK,IBREAKDOWN-CF,7,1401,3183.447346425386
GSK,IBREAKDOWN-CF,7,1927,3155.9227812993427
GSK,IBREAKDOWN-CF,7,2445,3082.424899439931
GSK,IBREAKDOWN-CF,8,1,46888.046282236675
GSK,IBREAKDOWN-CF,8,5,5294.173340038562
GSK,IBREAKDOWN-CF,8,9,3590.7372850077645
GSK,IBREAKDOWN-CF,8,218,3263.687253770777
GSK,IBREAKDOWN-CF,8,1447,3239.3203173015077
GSK,IBREAKDOWN-CF,8,1547,3205.2879595260633
GSK,IBREAKDOWN-CF,8,2009,3187.49045241488
GSK,IBREAKDOWN-CF,8,2196,3111.6807907735797
GSK,IBREAKDOWN-CF,8,3634,3082.424899439931
GSK,IBREAKDOWN-CF,9,1,13736.279574732274
GSK,IBREAKDOWN-CF,9,4,4988.288333720446
GSK,IBREAKDOWN-CF,9,13,4269.993903280638
GSK,IBREAKDOWN-CF,9,29,3678.6056428552356
GSK,IBREAKDOWN-CF,9,246,3614.811494316782
GSK,IBREAKDOWN-CF,9,248,3393.9364429788084
GSK,IBREAKDOWN-CF,9,743,3342.225413650101
GSK,IBREAKDOWN-CF,9,1016,3310.1060003523703
GSK,IBREAKDOWN-CF,9,1548,3266.7725045222887
GSK,IBREAKDOWN-CF,9,1642,3260.579570011995
GSK,IBREAKDOWN-CF,9,1752,3174.1034650872944
GSK,IBREAKDOWN-CF,9,3467,3160.120903086416
GSK,IBREAKDOWN-CF,9,3683,3147.2267856778303
GSK,IBREAKDOWN-CF,9,3923,3132.7406737545075
GSK,IBREAKDOWN-CF,9,5265,3114.4875703909083
GSK,IBREAKDOWN-CF,9,5802,3110.8990051344017
GSK,IBREAKDOWN-CF,9,7221,3105.198278284124
GSK,IBREAKDOWN-CF,9,8203,3104.411832846772
GSK,IBREAKDOWN-CF,9,8814,3100.2598846132464
GSK,LIME-CF,0,1,52596.66118775257
GSK,LIME-CF,0,3,4722.528708936122
GSK,LIME-CF,0,4,4269.840614947523
GSK,LIME-CF,0,14,4189.074801018628
GSK,LIME-CF,0,55,4071.5363779043355
GSK,LIME-CF,0,69,4013.76137486155
GSK,LIME-CF,0,102,4012.985835530295
GSK,LIME-CF,0,141,3977.055879415737
GSK,LIME-CF,0,159,3693.0843510651353
GSK,LIME-CF,0,257,3672.405482994395
GSK,LIME-CF,0,339,3664.371309120918
GSK,LIME-CF,0,343,3528.3081516304646
GSK,LIME-CF,0,425,3517.5690963406646
GSK,LIME-CF,0,572,3508.1042240453526
GSK,LIME-CF,0,824,3502.3710437441796
GSK,LIME-CF,0,839,3473.214394683474
GSK,LIME-CF,0,922,3453.5706818925446
