Dimension,Function,Algorithm,Variant,Runs,Best,Worst,Median,Mean,Std,TargetSuccessRate,MedianFEterm
10,3,L-SHADE,Standard,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,14717.5
10,3,OPA,ACME-CF,30,2.234015141766577e-06,0.0003585286634688,4.4894416987517616e-05,7.794659204969447e-05,9.017587677223905e-05,0.0,200000.0
10,3,OPA,IBREAKDOWN-CF,30,2.234015141766577e-06,0.0003585286634688,4.489441715804787e-05,7.795285928673405e-05,9.0170475132466e-05,0.0,200000.0
10,3,OPA,LIME-CF,30,2.234015141766577e-06,0.0003585286634688,4.48944169306742e-05,7.795283600366984e-05,9.017049045539628e-05,0.0,200000.0
10,3,OPA,SHAP-CF,30,2.234015141766577e-06,0.0003585286634688,4.310101110149844e-05,7.736523986067046e-05,9.034068126222153e-05,0.0,200000.0
10,3,OPA,Standard,30,2.234015141766577e-06,0.0003585286634688,4.4894417044361035e-05,7.795284473860864e-05,9.017048465577173e-05,0.0,200000.0
10,3,PSO,ACME-CF,30,1e-08,0.011418536302358,1e-08,0.00038062754341193326,0.0020847281430891773,0.9666666666666667,11142.5
10,3,PSO,IBREAKDOWN-CF,30,1e-08,0.0100919316247427,1e-08,0.00033640738749142327,0.001842524374148588,0.9666666666666667,10944.5
10,3,PSO,LIME-CF,30,1e-08,0.012206985158059,1e-08,0.00040690917193529993,0.0022286785509913684,0.9666666666666667,11110.0
10,3,PSO,SHAP-CF,30,1e-08,0.0157845265698597,1e-08,0.0005261605523286572,0.002881845261542076,0.9666666666666667,10926.0
10,3,PSO,Standard,30,1e-08,0.021858690976046,1e-08,0.0007286326992015338,0.003990830882629812,0.9666666666666667,10519.0
10,3,SBOA,ACME-CF,30,1e-08,0.0002671100803581,3.497349047165699e-05,5.855058151734408e-05,5.929957778992625e-05,0.03333333333333333,200000.0
10,3,SBOA,IBREAKDOWN-CF,30,3.037751980627945e-06,0.0005457847611296,0.0001292303498416,0.0001777770204966752,0.000163916875002292,0.0,200000.0
10,3,SBOA,LIME-CF,30,7.3289407964693964e-06,0.0003281943693309,6.408939583479878e-05,8.560787606861976e-05,7.510720584665992e-05,0.0,200000.0
10,3,SBOA,SHAP-CF,30,1.821468913476565e-07,0.0006068872693276,0.0001706330715478,0.00021105515622818046,0.00017830745351725866,0.0,200000.0
10,3,SBOA,Standard,30,5.5419117870769696e-05,0.000545784646647,0.00021351952796064998,0.00024535199260824895,0.00013228602018014755,0.0,200000.0
10,3,jSO,ACME-CF,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,24721.5
10,3,jSO,IBREAKDOWN-CF,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,24426.5
10,3,jSO,LIME-CF,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,24455.5
10,3,jSO,SHAP-CF,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,24112.0
10,3,jSO,Standard,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,23419.0
10,4,BA,ACME-CF,30,30.000000890308797,164.00000008859422,76.60397357709314,78.79750928007996,33.030320192307066,0.0,200000.0
10,4,BA,IBREAKDOWN-CF,30,30.00000197953,148.000199804545,73.05196794457277,77.88231109983421,30.221740448185685,0.0,200000.0
10,4,BA,LIME-CF,30,30.0000024112054,144.00314889691072,70.00000494293732,72.29004203154527,25.852348940224143,0.0,200000.0
10,4,BA,SHAP-CF,30,34.000010954325035,148.00009118440198,69.0004954009326,74.5671131154132,31.46869647079743,0.0,200000.0
10,4,BA,Standard,30,26.0,120.00319451368637,63.825028659581676,68.33947397938223,27.100260914889308,0.0,200000.0
10,4,GSK,ACME-CF,30,11.037840847852747,28.00343824237359,16.395762994614927,16.878720442668826,3.9718133924565504,0.0,200000.0
10,4,GSK,IBREAKDOWN-CF,30,9.2755291549704,25.838405513574912,17.11644959989286,17.369783578998753,4.6851287864776205,0.0,200000.0
10,4,GSK,LIME-CF,30,10.00105177975388,28.180636745955898,17.50333889675221,18.662133653276772,5.229561914700919,0.0,200000.0
10,4,GSK,SHAP-CF,30,10.38733716177694,25.618591431706363,17.7925534146014,17.639413142783688,4.59363677396815,0.0,200000.0
10,4,GSK,Standard,30,14.922760521089572,26.180821875731453,18.87229184198901,19.054260319408648,2.8359510104456622,0.0,200000.0
10,4,GWO,ACME-CF,30,10.000012622082522,36.00000000000193,18.32280533283887,19.06490168924754,5.625343912229911,0.0,200000.0
10,4,GWO,IBREAKDOWN-CF,30,10.000010974578572,30.000000000017735,20.000001249381228,19.84961213264209,4.272388816186524,0.0,200000.0
10,4,GWO,LIME-CF,30,12.00002323232252,34.13166045919536,23.063826301679853,23.10790011257866,5.178468309606796,0.0,200000.0
10,4,GWO,SHAP-CF,30,12.000003214629146,32.590153021727474,19.000001915393852,20.716066434492173,5.469238039200475,0.0,200000.0
10,4,GWO,Standard,30,12.00000156399892,26.0,20.000000611004054,19.81925779745642,3.5917325694811137,0.0,200000.0
10,4,L-SHADE,ACME-CF,30,3.738267660085967,24.780837244337135,12.350719201172353,12.138066932873915,5.395057854686501,0.0,200000.0
10,4,L-SHADE,IBREAKDOWN-CF,30,6.09196472401004,31.95129721111641,12.770326878207698,13.816918566158419,5.380132241534166,0.0,200000.0
10,4,L-SHADE,LIME-CF,30,2.449596157506562,24.337936196056717,11.391627122803868,11.985589400312195,5.433253881759811,0.0,200000.0
10,4,L-SHADE,SHAP-CF,30,5.99305990789037,26.0,11.362099602222429,12.575588612715034,4.780205882076955,0.0,200000.0
10,4,L-SHADE,Standard,30,10.820079303020634,22.28399761597848,15.844787516918018,15.63109354873004,2.7555968824868735,0.0,200000.0
10,4,OPA,ACME-CF,30,10.0,54.00000000001319,28.546151229718305,31.026239738851245,11.366894045602505,0.0,200000.0
10,4,OPA,IBREAKDOWN-CF,30,10.0,58.0000000095655,32.02974404308907,32.48091800266226,11.075966991664073,0.0,200000.0
10,4,OPA,LIME-CF,30,10.0,58.0,28.269952013101374,31.389734467620638,11.506815717258972,0.0,200000.0
10,4,OPA,SHAP-CF,30,10.0,48.06345386139412,29.0,31.083834687248324,10.366907902585552,0.0,200000.0
10,4,OPA,Standard,30,10.0,48.00000000000023,26.000000000000398,28.13797534916995,8.94864059472122,0.0,200000.0
10,4,PSO,ACME-CF,30,12.0,54.0,25.793499835477974,27.530926409371695,8.59455182177939,0.0,200000.0
10,4,PSO,IBREAKDOWN-CF,30,12.0,44.0,28.0,28.30345290851807,8.192184314779443,0.0,200000.0
10,4,PSO,LIME-CF,30,12.0,48.0,26.957335141439728,27.682169165484044,8.27467984657841,0.0,200000.0
10,4,PSO,SHAP-CF,30,12.0,40.57663525628766,27.000000004156902,26.051089520111177,7.784020410127847,0.0,200000.0
10,4,PSO,Standard,30,12.0,44.0,27.0,27.26684856086103,7.7989272003084125,0.0,200000.0
10,4,SBOA,ACME-CF,30,14.0,62.0,30.0,30.807464471624648,10.742378041254316,0.0,200000.0
10,4,SBOA,IBREAKDOWN-CF,30,14.0,62.0,32.0,31.810655073315715,11.425186004074408,0.0,200000.0
10,4,SBOA,LIME-CF,30,14.0,62.0,30.000000000024045,32.178145856889394,12.306372124674809,0.0,200000.0
10,4,SBOA,SHAP-CF,30,12.000000009208293,62.0,28.263368774357218,30.884124463117658,12.00364546080374,0.0,200000.0
10,4,SBOA,Standard,30,14.0,56.00000000000568,29.0,29.76491114600752,10.47392177293452,0.0,200000.0
10,4,jSO,ACME-CF,30,10.057757752158182,31.87781207079081,20.103628387115123,20.646692803215625,5.714624952792491,0.0,200000.0
10,4,jSO,IBREAKDOWN-CF,30,10.420434554111011,40.602542145391794,22.288221579203253,21.481962206242603,8.797065063330056,0.0,200000.0
10,4,jSO,LIME-CF,30,7.003426983854752,42.670900128985295,18.962121890802564,21.545696136522142,9.264790864747553,0.0,200000.0
10,4,jSO,SHAP-CF,30,8.108810240566072,35.43462107067137,21.002225488587726,20.758147661147444,6.337418343561822,0.0,200000.0
10,4,jSO,Standard,30,18.3286270960607,34.764587149388035,25.777113578706633,25.74756602475862,4.219692930953531,0.0,200000.0
10,5,BA,ACME-CF,30,0.4550301866644304,7.520527718629296,3.126299745328197,2.9641811142459384,1.7319419214877088,0.0,200000.0
10,5,BA,IBREAKDOWN-CF,30,0.4604429072741141,7.46023582318503,3.1342527103088855,2.964539191908716,1.7238341878535943,0.0,200000.0
10,5,BA,LIME-CF,30,0.4609279444230196,7.515203573338681,3.1364444655973216,2.96313080098397,1.7235453089750203,0.0,200000.0
10,5,BA,SHAP-CF,30,0.4623072485707098,7.517012779961306,3.1361682342239874,2.9680917496914123,1.7300460809045437,0.0,200000.0
10,5,BA,Standard,30,0.4622723567052844,7.458673956427106,3.141294065412467,2.966170070419927,1.719403226753254,0.0,200000.0
10,5,GSK,ACME-CF,30,1e-08,0.000737059552307,1e-08,3.987209340870102e-05,0.00014731707718419526,0.7666666666666667,112877.0
10,5,GSK,IBREAKDOWN-CF,30,1e-08,0.0004781677899927,1.5902003269729903e-08,6.016081565584157e-05,0.00012510462593072214,0.4666666666666667,200000.0
10,5,GSK,LIME-CF,30,1e-08,0.0024303100743736,1e-08,0.00011325599129581697,0.0004447255545297637,0.5666666666666667,160190.5
10,5,GSK,SHAP-CF,30,1e-08,0.0007559938845815,2.698601520023658e-08,9.695266891192802e-05,0.0001985911582642238,0.4666666666666667,200000.0
10,5,GSK,Standard,30,1e-08,0.0024285600535449,4.185475148688056e-05,0.00020365645296872612,0.0004653211575313912,0.2,200000.0
10,5,GWO,ACME-CF,30,3.363983068993548e-06,0.4543246306577657,0.0006292188108432001,0.019557923530540654,0.08386410475617427,0.0,200000.0
10,5,GWO,IBREAKDOWN-CF,30,2.6019785650532867e-05,0.4543247117998135,0.0008584652735520999,0.019972165717547286,0.08377090212355381,0.0,200000.0
10,5,GWO,LIME-CF,30,2.3850947172832093e-05,0.4543241252516736,0.0009952391575325,0.020510905462303185,0.08368046705910227,0.0,200000.0
10,5,GWO,SHAP-CF,30,7.455571449099807e-08,0.0098066652388979,0.00050944391409755,0.001535693273088594,0.00245637313027836,0.0,200000.0
10,5,GWO,Standard,30,1.973515497866174e-05,0.0895638396165168,0.0004681618472659,0.004389798513936176,0.016219684972754226,0.0,200000.0
10,5,L-SHADE,ACME-CF,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,24223.5
10,5,L-SHADE,IBREAKDOWN-CF,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,23624.0
10,5,L-SHADE,LIME-CF,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,24140.5
10,5,L-SHADE,SHAP-CF,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,23944.0
10,5,L-SHADE,Standard,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,23249.0
10,5,OPA,ACME-CF,30,1.950348348600528e-05,1.4710008612048568,0.45502181747639264,0.38422841809701064,0.42893555607596767,0.0,200000.0
10,5,OPA,IBREAKDOWN-CF,30,9.736117931424816e-06,1.4690615284174555,0.45507751851278044,0.37750738077201806,0.42733884284840834,0.0,200000.0
10,5,OPA,LIME-CF,30,0.0015207663506089,1.563354709856867,0.45502169512911905,0.3852001001151166,0.43401341862963444,0.0,200000.0
10,5,OPA,SHAP-CF,30,1e-08,1.3758366478275548,0.45615936793672063,0.3798547282598593,0.4171014837884056,0.03333333333333333,200000.0
10,5,OPA,Standard,30,0.0004179211042583,1.461253130617024,0.4554034614818647,0.3765952904400668,0.42644750990356917,0.0,200000.0
10,5,PSO,ACME-CF,30,1e-08,0.9679311630017082,1e-08,0.1507259320007074,0.25749194102514045,0.6666666666666666,16557.5
10,5,PSO,IBREAKDOWN-CF,30,1e-08,0.972859321218948,1e-08,0.1460877276180842,0.25059604694919446,0.6666666666666666,16344.5
10,5,PSO,LIME-CF,30,1e-08,0.9981762875980849,1e-08,0.1514039150260588,0.2577620235053274,0.6333333333333333,17049.5
10,5,PSO,SHAP-CF,30,1e-08,0.9430373608694254,1e-08,0.15036131483444554,0.25439703876330855,0.6666666666666666,16344.5
10,5,PSO,Standard,30,1e-08,0.9981762875979712,1e-08,0.1420430037213863,0.2638607570475807,0.7,16244.5
10,5,SBOA,ACME-CF,30,0.0005262279636326,1.470530734345175,0.4562035655464456,0.41167957359466906,0.41119040027657183,0.0,200000.0
10,5,SBOA,IBREAKDOWN-CF,30,0.0009999151347983,1.3699582401827683,0.45664845819396754,0.4026059005668685,0.4012400324496423,0.0,200000.0
10,5,SBOA,LIME-CF,30,0.000825615903409,1.3793497133677874,0.4585482292274605,0.4034184931113752,0.39699367978746475,0.0,200000.0
10,5,SBOA,SHAP-CF,30,0.0007488766268579,1.370834711269822,0.45689034614031243,0.39438648296293194,0.3968326152195737,0.0,200000.0
10,5,SBOA,Standard,30,0.0041652862323644,1.4651173554223078,0.458570934950842,0.4077686643220015,0.40066431198702657,0.0,200000.0
10,5,jSO,ACME-CF,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,37563.0
10,5,jSO,IBREAKDOWN-CF,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,38579.5
10,5,jSO,LIME-CF,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,38219.0
10,5,jSO,SHAP-CF,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,37930.5
10,5,jSO,Standard,30,1e-08,1e-08,1e-08,1.0000000000000004e-08,3.365285905649484e-24,1.0,36734.0
10,6,BA,ACME-CF,30,14204.322187779524,89478.96364501683,41183.744319990685,41650.46595513986,19742.57929949357,0.0,200000.0
10,6,BA,IBREAKDOWN-CF,30,17914.048832336575,103379.05028047314,52221.37377891787,53700.569518149,21628.49843956065,0.0,200000.0
10,6,BA,LIME-CF,30,18234.20286410445,111032.54238946372,50138.59437782272,53006.93216726984,23405.42782980326,0.0,200000.0
10,6,BA,SHAP-CF,30,13128.739226031586,87513.81034283567,50209.437425174285,50452.27421856058,20455.673829587275,0.0,200000.0
10,6,BA,Standard,30,21706.58592076131,92814.64506152332,48443.89421893704,51682.91426330969,21327.175177406963,0.0,200000.0
10,6,GSK,ACME-CF,30,1.4047084002172596,21739.019443518417,122.32211723739738,1740.8727875114482,4530.709362743197,0.0,200000.0
10,6,GSK,IBREAKDOWN-CF,30,1.41167658612585,12736.810019394808,576.1261064238686,1589.6162888905912,2680.6223792820474,0.0,200000.0
10,6,GSK,LIME-CF,30,1.4100176141319023,21739.019449535135,458.4866739062577,2144.125582672017,4553.861498534989,0.0,200000.0
10,6,GSK,SHAP-CF,30,1.4035364539151942,12737.624995789822,438.1564058413546,1553.2263610177647,2720.809433586482,0.0,200000.0
10,6,GSK,Standard,30,1.406867840660425,21739.019270085275,1213.6912538668953,2596.558682735154,4497.997404023673,0.0,200000.0
10,6,GWO,ACME-CF,30,12485.88214239593,62393.0700593344,34744.01720517886,34960.937572407296,13043.46390319954,0.0,200000.0
10,6,GWO,IBREAKDOWN-CF,30,7363.174822714058,66408.50018324915,34189.110168455896,33700.78863588862,14938.784939156481,0.0,200000.0
10,6,GWO,LIME-CF,30,6534.414043665976,71547.42535740428,34284.029840725605,34713.460914049894,15712.527281889123,0.0,200000.0
10,6,GWO,SHAP-CF,30,10873.2649559784,70435.69761672159,36447.12425126701,33505.526335694594,14323.14594777519,0.0,200000.0
10,6,GWO,Standard,30,13613.591337418524,68630.06073658014,30351.109817188917,34146.93983013001,13333.26002450456,0.0,200000.0
10,6,L-SHADE,ACME-CF,30,0.2076989135082385,0.7568515443601882,0.4838757318148055,0.4576905903666708,0.11130158725118208,0.0,200000.0
10,6,L-SHADE,IBREAKDOWN-CF,30,0.150208054853465,1.3626234651962932,0.495563294585736,0.4929979560021972,0.18596148948653074,0.0,200000.0
10,6,L-SHADE,LIME-CF,30,0.310799311168239,1.864646095029002,0.4943276253491149,0.581075646669827,0.3195480157181268,0.0,200000.0
10,6,L-SHADE,SHAP-CF,30,0.2926105105689203,0.5761898474179361,0.46928871048066867,0.4411126225106121,0.06969095170848005,0.0,200000.0
10,6,L-SHADE,Standard,30,0.2686419855856456,0.5035659863460751,0.4747258990221326,0.4482744354488356,0.06765425349861375,0.0,200000.0
10,6,OPA,ACME-CF,30,2592.259575357144,53851.045100051146,13864.969527562567,19782.897551336504,13078.865711111717,0.0,200000.0
10,6,OPA,IBREAKDOWN-CF,30,2592.259575357143,54604.70403152831,13864.96952756256,20080.72748501619,13837.504351938062,0.0,200000.0
10,6,OPA,LIME-CF,30,2592.259575357144,53851.04506545311,14129.97530868201,19936.894520616443,12781.880611146787,0.0,200000.0
10,6,OPA,SHAP-CF,30,2592.259575357144,54598.47121124633,14129.975308681998,20426.870225815626,13942.731163976548,0.0,200000.0
10,6,OPA,Standard,30,2592.259575357144,53851.045143268995,14129.975308681995,19810.46026815963,13113.495240465167,0.0,200000.0
10,6,PSO,ACME-CF,30,25.340028596961247,44784.59013903774,2542.9961291030886,7287.908839477138,11268.861733936705,0.0,200000.0
10,6,PSO,IBREAKDOWN-CF,30,24.16403562169307,44784.59013455992,2523.5704215433507,7258.718602369912,11272.138049115367,0.0,200000.0
10,6,PSO,LIME-CF,30,16.95518297561489,44789.53284602209,2244.069863001957,7207.996088304706,11290.260778303227,0.0,200000.0
10,6,PSO,SHAP-CF,30,21.133608886185584,44789.53284610286,2459.7813131020557,7153.789320900132,11280.048463245841,0.0,200000.0
10,6,PSO,Standard,30,33.8670381468894,44784.59014089781,2187.882184434733,7197.685535883155,11280.611359579867,0.0,200000.0
10,6,SBOA,ACME-CF,30,7808.226941607041,51076.0443039749,22280.086967929186,23858.677450863826,10401.720867271493,0.0,200000.0
10,6,SBOA,IBREAKDOWN-CF,30,7808.226965502321,51076.04512476277,22747.46914981665,24623.753665232023,11344.141725582465,0.0,200000.0
10,6,SBOA,LIME-CF,30,7808.226965500624,51076.04512288149,23070.605941255726,23913.20824810504,10892.874919023841,0.0,200000.0
10,6,SBOA,SHAP-CF,30,7808.226965497284,51076.04512478391,22189.789789954495,23703.04475955196,10360.079013367025,0.0,200000.0
10,6,SBOA,Standard,30,7808.226965501206,51076.045124774915,23401.895457935796,25610.67487982312,11323.525478183623,0.0,200000.0
10,6,jSO,ACME-CF,30,0.0672914131387187,2.59600651497567,0.49053115349727244,0.5307485946205134,0.446279456207835,0.0,200000.0
10,6,jSO,IBREAKDOWN-CF,30,0.1163593125643274,2.9900040098509635,0.48031800799640223,0.5246686269145736,0.47470871400715814,0.0,200000.0
10,6,jSO,LIME-CF,30,0.0977753025138099,4.6224625401493995,0.4755322480451696,0.549991744797785,0.7800039987742103,0.0,200000.0
10,6,jSO,SHAP-CF,30,0.2534097599234428,0.7039269264128052,0.493693676452267,0.4756186617968903,0.084654515685185,0.0,200000.0
10,6,jSO,Standard,30,0.0399023321767799,0.5007121127407572,0.4289771608587216,0.37991373484740054,0.13594993544736356,0.0,200000.0
10,7,BA,ACME-CF,30,16.40379984191668,142.78788573393695,32.740894932440256,45.61117225835936,37.387614667571924,0.0,200000.0
10,7,BA,IBREAKDOWN-CF,30,28.709891373919163,144.43407034284246,34.32666303355552,48.02836081677523,37.2023012888938,0.0,200000.0
10,7,BA,LIME-CF,30,18.85926207625448,145.6548154452139,32.847512835498605,46.65828451456933,37.9046492929231,0.0,200000.0
10,7,BA,SHAP-CF,30,17.65412656760236,143.4160558983881,33.02928799151914,47.02840065363475,37.62289319627143,0.0,200000.0
10,7,BA,Standard,30,21.06817539645772,143.12334811594928,31.999286030995222,45.71396903319108,36.80374820735567,0.0,200000.0
10,7,GSK,ACME-CF,30,0.0081406242418324,27.57875182689918,21.79485324855682,19.08400537310306,7.886743297997673,0.0,200000.0
10,7,GSK,IBREAKDOWN-CF,30,0.0007280728104888,26.74042088966939,21.192732078312815,17.843956768164382,8.40331553246294,0.0,200000.0
10,7,GSK,LIME-CF,30,17.210781351810965,27.910279227544606,24.7182102209008,24.229149795381183,2.844879642305377,0.0,200000.0
10,7,GSK,SHAP-CF,30,0.0051092269270611,23.96990734645601,20.78710862528726,16.939064827629302,7.694307337372629,0.0,200000.0
10,7,GSK,Standard,30,1e-08,21.332327139440626,20.258342436965563,15.700011786059092,8.696043925681245,0.13333333333333333,200000.0
10,7,GWO,ACME-CF,30,21.613359118894095,34.8152094032107,28.738741616224956,28.10566709082,3.3891253374967003,0.0,200000.0
10,7,GWO,IBREAKDOWN-CF,30,21.15432344499777,34.25659104599458,27.60115572081554,27.596883187016527,3.1453349002236544,0.0,200000.0
10,7,GWO,LIME-CF,30,22.353442123558125,34.93635839893909,27.707588797697213,27.71302231591341,2.772109106597633,0.0,200000.0
10,7,GWO,SHAP-CF,30,21.521022409472835,31.888045298264615,28.99431204250186,28.032828257293417,2.9718043699246874,0.0,200000.0
10,7,GWO,Standard,30,20.863739193623132,35.290933277381555,28.118086098140225,28.44914274506272,4.024800867457321,0.0,200000.0
10,7,L-SHADE,ACME-CF,30,0.0270449349013688,23.406465621727875,1.370881537945138,7.569326194855065,9.483257377924286,0.0,200000.0
10,7,L-SHADE,IBREAKDOWN-CF,30,0.132367442915438,21.536985928978083,0.7904369337591106,4.63870237340919,7.741939551128503,0.0,200000.0
10,7,L-SHADE,LIME-CF,30,0.1237392799616827,24.812766804241846,11.189823331045545,10.91618818050215,10.078616293766508,0.0,200000.0
10,7,L-SHADE,SHAP-CF,30,0.0212336739100464,22.40986216397482,0.9483944654715515,8.140801699950165,10.006196660830328,0.0,200000.0
10,7,L-SHADE,Standard,30,1e-08,20.02384081815444,0.0010514782688914501,3.421874904350697,7.547765574945644,0.03333333333333333,200000.0
10,7,OPA,ACME-CF,30,18.977172463950865,137.3153919452052,28.581860083036418,39.1731614535756,32.549457865390785,0.0,200000.0
10,7,OPA,IBREAKDOWN-CF,30,19.288034439800867,135.17236644228433,27.413146139479522,37.882901774825335,31.968651454746936,0.0,200000.0
10,7,OPA,LIME-CF,30,19.256733975227235,136.27633028816808,28.427857481920796,38.28841226497779,31.881092277368374,0.0,200000.0
10,7,OPA,SHAP-CF,30,19.298151364448582,142.56392060287908,27.00054715667079,38.0900787908195,32.975040993968456,0.0,200000.0
10,7,OPA,Standard,30,19.179278105636968,135.0209662889938,28.953139509292896,39.26154430618116,32.327858962867005,0.0,200000.0
10,7,PSO,ACME-CF,30,19.63472135320444,119.16968735057571,21.18084642254189,27.926792511362585,24.813549075017935,0.0,200000.0
10,7,PSO,IBREAKDOWN-CF,30,19.634721353038685,119.12928160041974,21.02408667093937,27.898793316368998,24.82410774222286,0.0,200000.0
10,7,PSO,LIME-CF,30,1.0013861078425634,121.19138141643724,21.480443751770622,27.341526915869093,25.518219733028058,0.0,200000.0
10,7,PSO,SHAP-CF,30,19.634721353185796,119.16751502953092,21.494954092110447,28.12703631483007,24.771366346810513,0.0,200000.0
10,7,PSO,Standard,30,19.63472135310235,119.13040305630555,21.480436090645412,27.9063888219568,24.81410682985341,0.0,200000.0
10,7,SBOA,ACME-CF,30,21.839302029853343,128.54106577667972,31.363551563025226,34.70341026964197,18.905657776311003,0.0,200000.0
10,7,SBOA,IBREAKDOWN-CF,30,21.79753488721849,128.26698955470692,31.19014396179341,35.63198359945761,18.81615187805901,0.0,200000.0
10,7,SBOA,LIME-CF,30,20.500278416877563,128.57082094579937,30.72572137073894,35.06987399255777,18.85680875517554,0.0,200000.0
10,7,SBOA,SHAP-CF,30,23.03221950592365,128.57906990559832,31.605358959489763,36.053977217065594,18.714383468207313,0.0,200000.0
10,7,SBOA,Standard,30,22.99457820979228,128.51688694237146,32.63044324028908,35.550348088615245,18.396475079239426,0.0,200000.0
10,7,jSO,ACME-CF,30,0.4329228338006032,28.144567686934806,10.74653616605201,11.397016994270098,9.208455962169964,0.0,200000.0
10,7,jSO,IBREAKDOWN-CF,30,0.2405716818943801,24.613834679149704,8.965711043779379,10.00807864567214,9.23722743513519,0.0,200000.0
10,7,jSO,LIME-CF,30,0.2469049450098737,26.71851023435488,3.285787152763305,9.676722398333261,10.089310791554501,0.0,200000.0
10,7,jSO,SHAP-CF,30,0.1862785609114325,24.0669249562427,5.4603335207716555,8.325392260628458,8.403697477529855,0.0,200000.0
10,7,jSO,Standard,30,1.4839938245613666,22.94426205723221,8.637567325262808,9.661186396986636,7.393415385145573,0.0,200000.0
10,8,BA,ACME-CF,30,25.134532704863886,30.169972220845462,27.120307012665762,27.156699032825266,1.2263321275724821,0.0,200000.0
10,8,BA,IBREAKDOWN-CF,30,26.522447842664405,30.034419928789703,27.826970497431603,27.896077205658077,1.0497210421489145,0.0,200000.0
10,8,BA,LIME-CF,30,25.39596684987373,30.59044906599138,28.182465719644824,28.174960506962027,1.3749013639034913,0.0,200000.0
10,8,BA,SHAP-CF,30,16.190354556808416,30.62043933664472,27.87675578248627,27.752158229317093,2.438485377811384,0.0,200000.0
10,8,BA,Standard,30,12.221459763024086,29.59038540628353,27.22626113846559,26.68076558796118,2.9319491571899,0.0,200000.0
10,8,GSK,ACME-CF,30,0.615653305313117,22.085970237663332,21.132414349755663,12.237515898934499,10.299023491285633,0.0,200000.0
10,8,GSK,IBREAKDOWN-CF,30,0.4896354162005991,21.909059938134305,21.39019183979326,13.316299595790664,10.307032282535642,0.0,200000.0
10,8,GSK,LIME-CF,30,1.7745275004172072,23.799364243365744,22.673662074889535,14.28817041849699,9.924271426381233,0.0,200000.0
10,8,GSK,SHAP-CF,30,0.8967483616756908,23.134334749900063,21.437118420376237,12.828347017670483,10.45185673390722,0.0,200000.0
10,8,GSK,Standard,30,0.1608217342441094,21.791666262285617,21.08414805445659,12.943584877156324,10.339344417497642,0.0,200000.0
10,8,GWO,ACME-CF,30,1.6205404116590216,35.30194449499322,25.149477028758838,23.910845928957997,5.977287739941332,0.0,200000.0
10,8,GWO,IBREAKDOWN-CF,30,20.547213993231253,28.752890383290833,24.93219925247672,24.340691398144358,2.316226358182314,0.0,200000.0
10,8,GWO,LIME-CF,30,21.58239916793764,29.783303953232917,25.167342436672243,24.750073885772796,1.946587535234828,0.0,200000.0
10,8,GWO,SHAP-CF,30,21.964708893181523,582.1279503327705,24.89682595740487,43.10528709582488,101.81721147234228,0.0,200000.0
10,8,GWO,Standard,30,3.7919342699715344,27.489756462647165,24.4422455384165,23.890849864132754,4.070588813070671,0.0,200000.0
10,8,L-SHADE,ACME-CF,30,0.5728364015453735,21.627477444965734,1.2194038928298596,3.2884919079348642,6.107946132124056,0.0,200000.0
10,8,L-SHADE,IBREAKDOWN-CF,30,0.2986297118582115,20.8872091023959,1.375047717555617,2.057422411044884,3.6122682066172143,0.0,200000.0
10,8,L-SHADE,LIME-CF,30,0.5809853076639229,21.44555357750687,1.3815885448957488,2.1766842833915234,3.6908668609861657,0.0,200000.0
10,8,L-SHADE,SHAP-CF,30,0.5759779183172213,21.712775048017647,1.350257555057624,3.3474746912650515,6.100036160450215,0.0,200000.0
10,8,L-SHADE,Standard,30,0.1631418533434043,20.67213635270855,0.35026296752585034,2.3774640362581825,6.181109582789247,0.0,200000.0
10,8,OPA,ACME-CF,30,11.641922705860452,434.7892698804353,29.155491922458395,55.40729402554137,102.92793745924024,0.0,200000.0
10,8,OPA,IBREAKDOWN-CF,30,12.497325006112078,465.1878029969316,27.57216859100322,55.85155671828963,107.70852825059745,0.0,200000.0
10,8,OPA,LIME-CF,30,22.798955147334254,462.9267990282142,29.445271503641607,57.47089945143196,108.22741957161954,0.0,200000.0
