Dimension,Function,Algorithm,Variant,Runs,ExecTime_s_Mean,ExecTime_s_Median,ExecTime_s_STD,OptimizerFEs_Mean,ExplanationFEs_Mean,OracleFEs_Mean,ExplanationShare_Mean
10,6,BA,SHAP-CF,30,3.7418385904000995,3.73207181250109,0.10523665141442601,154078.0,45922.0,45922.0,0.22961
10,6,BA,Standard,30,3.6239276860998264,3.616925395999715,0.08263394355923405,200000.0,0.0,0.0,0.0
10,6,GSK,ACME-CF,30,5.743642367900126,5.743737312503072,0.09831094315231144,190878.0,9122.0,9122.0,0.045610000000000005
10,6,GSK,IBREAKDOWN-CF,30,5.744335401399682,5.734215583503101,0.12286816880991663,194080.0,5920.0,5920.0,0.0296
10,6,GSK,LIME-CF,30,5.752548187500361,5.746960749500431,0.11722609337179767,184062.0,15938.0,15938.0,0.07969
10,6,GSK,SHAP-CF,30,5.764130518099652,5.761100708503363,0.108539290804823,194410.0,5590.0,5590.0,0.02795
10,6,GSK,Standard,30,5.748510986199593,5.751958916498552,0.1107688098736767,200000.0,0.0,0.0,0.0
10,6,GWO,ACME-CF,30,7.2680699376331175,7.263962416996947,0.1315691848162229,154696.0,45304.0,45304.0,0.22652
10,6,GWO,IBREAKDOWN-CF,30,7.258897126299901,7.226355603997945,0.14254077203611842,168690.0,31310.0,31310.0,0.15655000000000002
10,6,GWO,LIME-CF,30,7.268234369466275,7.279881208498409,0.14039357135537628,155960.0,44040.0,44040.0,0.2202
10,6,GWO,SHAP-CF,30,7.25202888340015,7.226952750501368,0.1386146163108255,168914.0,31086.0,31086.0,0.15542999999999998
10,6,GWO,Standard,30,7.213540524967296,7.181614458000695,0.14490492988686832,200000.0,0.0,0.0,0.0
10,6,L-SHADE,ACME-CF,30,6.500625366634146,6.493880229001661,0.12885546602424086,178203.66666666666,21796.333333333332,21796.333333333332,0.10898166666666667
10,6,L-SHADE,IBREAKDOWN-CF,30,6.532813340232921,6.552117604500381,0.1402540385607586,186339.8,13660.2,13660.2,0.068301
10,6,L-SHADE,LIME-CF,30,6.500502729067618,6.495552103999216,0.10888953999415453,179125.6,20874.4,20874.4,0.10437199999999999
10,6,L-SHADE,SHAP-CF,30,6.492893561200617,6.481288354505523,0.1332923222087551,185661.6,14338.4,14338.4,0.071692
10,6,L-SHADE,Standard,30,6.477729731899793,6.49389218700162,0.13209044988422983,200000.0,0.0,0.0,0.0
10,6,OPA,ACME-CF,30,5.597850416733126,5.565958520499407,0.14423566401427995,153412.0,46588.0,46588.0,0.23294
10,6,OPA,IBREAKDOWN-CF,30,5.585077780567614,5.569273708002584,0.13694687577559447,165950.0,34050.0,34050.0,0.17024999999999998
10,6,OPA,LIME-CF,30,5.62029256800112,5.634423958003026,0.15585716280247422,155072.0,44928.0,44928.0,0.22464
10,6,OPA,SHAP-CF,30,5.611150938999829,5.592401770500146,0.11611167473612467,164854.0,35146.0,35146.0,0.17573
10,6,OPA,Standard,30,5.520785329166878,5.49353239550328,0.11579858598135225,200000.0,0.0,0.0,0.0
10,6,PSO,ACME-CF,30,3.664114212533362,3.6612490829975286,0.06764272296401047,196334.0,3666.0,3666.0,0.018330000000000003
10,6,PSO,IBREAKDOWN-CF,30,3.66872240546727,3.656320437501563,0.07045566545767053,196796.0,3204.0,3204.0,0.01602
10,6,PSO,LIME-CF,30,3.6770462347999757,3.666819083504379,0.06348700199922201,195920.0,4080.0,4080.0,0.020399999999999998
10,6,PSO,SHAP-CF,30,3.679878648633409,3.6461453954980243,0.07881626540498296,196928.0,3072.0,3072.0,0.01536
10,6,PSO,Standard,30,3.6681295069004896,3.668567000000621,0.08932333561427647,200000.0,0.0,0.0,0.0
10,6,SBOA,ACME-CF,30,5.4656423735995,5.510009895500843,0.14421600186979133,148218.0,51782.0,51782.0,0.25891
10,6,SBOA,IBREAKDOWN-CF,30,5.468145873633815,5.463125020996813,0.13288999521294823,160706.0,39294.0,39294.0,0.19647
10,6,SBOA,LIME-CF,30,5.477916916666678,5.509372811997309,0.19341753857065933,151616.0,48384.0,48384.0,0.24192
10,6,SBOA,SHAP-CF,30,5.574905151233785,5.6141473749994475,0.20270897150678566,160588.0,39412.0,39412.0,0.19706
10,6,SBOA,Standard,30,5.432705234632886,5.420966166999278,0.14990326282979477,200000.0,0.0,0.0,0.0
10,6,jSO,ACME-CF,30,6.506522611066612,6.502955228999781,0.12478378805582063,176745.53333333333,23254.466666666667,23254.466666666667,0.11627233333333332
10,6,jSO,IBREAKDOWN-CF,30,6.522279665365931,6.5395778125021025,0.1598262015329176,184115.66666666666,15884.333333333334,15884.333333333334,0.07942166666666667
10,6,jSO,LIME-CF,30,6.505139684699437,6.499673875001463,0.11087993616733154,180167.6,19832.4,19832.4,0.099162
10,6,jSO,SHAP-CF,30,6.51250990143332,6.520716083497973,0.1270128575957761,184664.3,15335.7,15335.7,0.07667850000000001
10,6,jSO,Standard,30,6.508711722266647,6.502762625001196,0.13375358586908673,200000.0,0.0,0.0,0.0
10,7,BA,ACME-CF,30,36.08168284029986,35.81201218749993,0.803456005506238,136334.0,63666.0,63666.0,0.31832999999999995
10,7,BA,IBREAKDOWN-CF,30,36.11594218606624,35.951299228996504,0.8058854607269592,156780.0,43220.0,43220.0,0.2161
10,7,BA,LIME-CF,30,36.054984767932424,35.90614208349871,0.8344456525630354,152432.0,47568.0,47568.0,0.23784
10,7,BA,SHAP-CF,30,36.12779578059999,35.906905313004245,0.8134004624062192,155928.0,44072.0,44072.0,0.22036
10,7,BA,Standard,30,36.20990505820009,36.00192089600023,0.7930653933370277,200000.0,0.0,0.0,0.0
10,7,GSK,ACME-CF,30,38.151904016566796,37.95138722899719,0.8626856049364244,173258.0,26742.0,26742.0,0.13371000000000002
10,7,GSK,IBREAKDOWN-CF,30,38.152330352732676,37.87252224999975,0.834243537790914,183416.0,16584.0,16584.0,0.08292000000000001
10,7,GSK,LIME-CF,30,38.238302772232906,38.075537832999544,0.8199344239667503,153820.0,46180.0,46180.0,0.2309
10,7,GSK,SHAP-CF,30,38.17593724450004,37.97271152100075,0.8600048814189035,184120.0,15880.0,15880.0,0.0794
10,7,GSK,Standard,30,37.44413689723394,37.84450795849989,2.557925571526431,195932.23333333334,0.0,0.0,0.0
10,7,GWO,ACME-CF,30,39.541684358300216,39.24799962450197,0.87295923133055,153924.0,46076.0,46076.0,0.23038
10,7,GWO,IBREAKDOWN-CF,30,39.503886347099375,39.20231804199648,0.9070723260697153,167366.0,32634.0,32634.0,0.16317
10,7,GWO,LIME-CF,30,39.64060692496593,39.50655606250439,0.8798251184198012,155312.0,44688.0,44688.0,0.22344
10,7,GWO,SHAP-CF,30,39.574440802733925,39.371512124998844,0.9007770229912717,166998.0,33002.0,33002.0,0.16501000000000002
10,7,GWO,Standard,30,39.61350411680008,39.34990581249804,0.9573696335644315,200000.0,0.0,0.0,0.0
10,7,L-SHADE,ACME-CF,30,38.87966553203296,38.65608166699894,0.8235460960394748,167894.0,32106.0,32106.0,0.16053
10,7,L-SHADE,IBREAKDOWN-CF,30,39.03973808059988,38.927963083002396,0.8828086915276131,178854.4,21145.6,21145.6,0.105728
10,7,L-SHADE,LIME-CF,30,39.04820490416678,38.800333562998276,0.8099076032804904,169192.4,30807.6,30807.6,0.154038
10,7,L-SHADE,SHAP-CF,30,38.988438116700124,38.81893606250378,0.8485429906411304,178191.73333333334,21808.266666666666,21808.266666666666,0.10904133333333334
10,7,L-SHADE,Standard,30,38.7674635916,38.652164916500624,0.9690022762917875,199709.3,0.0,0.0,0.0
10,7,OPA,ACME-CF,30,38.16211293883316,37.91028752100101,0.8483801025121446,152522.0,47478.0,47478.0,0.23739
10,7,OPA,IBREAKDOWN-CF,30,38.46702079566627,38.2237827914978,0.821082666424388,165014.0,34986.0,34986.0,0.17492999999999997
10,7,OPA,LIME-CF,30,38.10383447076626,37.876509708497906,0.8619386876809877,154928.0,45072.0,45072.0,0.22535999999999998
10,7,OPA,SHAP-CF,30,38.27880826383359,38.13418025000283,0.8364058716351586,164530.0,35470.0,35470.0,0.17735
10,7,OPA,Standard,30,37.91596784290038,37.582475812003395,0.8425061890063857,200000.0,0.0,0.0,0.0
10,7,PSO,ACME-CF,30,36.26424977226682,36.06562114600092,0.7820692224964635,164930.0,35070.0,35070.0,0.17535
10,7,PSO,IBREAKDOWN-CF,30,36.27077792916728,36.17100156200104,0.8053100579910747,172874.0,27126.0,27126.0,0.13563
10,7,PSO,LIME-CF,30,36.286436463967156,36.04274333300418,0.7506150774366991,165560.0,34440.0,34440.0,0.17220000000000002
10,7,PSO,SHAP-CF,30,36.327444733133355,36.10125922850057,0.8627214217807663,171076.0,28924.0,28924.0,0.14462
10,7,PSO,Standard,30,36.17132317500024,36.00265647949709,0.8535191932324628,200000.0,0.0,0.0,0.0
10,7,SBOA,ACME-CF,30,37.924352284733565,37.67258460400262,0.8465775440870478,165856.0,34144.0,34144.0,0.17072
10,7,SBOA,IBREAKDOWN-CF,30,37.84256163889998,37.68648312450023,0.6857109562906156,171344.0,28656.0,28656.0,0.14328
10,7,SBOA,LIME-CF,30,37.90000626380085,37.68881539550421,0.8768684757747198,164600.0,35400.0,35400.0,0.177
10,7,SBOA,SHAP-CF,30,37.98336274026709,37.728816208498756,0.8324248469139595,169958.0,30042.0,30042.0,0.15021
10,7,SBOA,Standard,30,37.89485189169961,37.825829333498405,0.803482861429409,200000.0,0.0,0.0,0.0
10,7,jSO,ACME-CF,30,38.85150311376638,38.64871606250381,0.8722466095355021,161170.0,38830.0,38830.0,0.19415000000000002
10,7,jSO,IBREAKDOWN-CF,30,38.93160209723331,38.65976877049252,0.8362320256361941,172937.53333333333,27062.466666666667,27062.466666666667,0.13531233333333334
10,7,jSO,LIME-CF,30,39.11342511663291,38.86961018749571,0.887036800764273,163895.2,36104.8,36104.8,0.18052400000000002
10,7,jSO,SHAP-CF,30,38.94551494860061,38.71661597950151,0.8084184964820685,172877.23333333334,27122.766666666666,27122.766666666666,0.13561383333333332
10,7,jSO,Standard,30,38.8233399624655,38.62468724950304,0.8648636248024233,200000.0,0.0,0.0,0.0
10,8,BA,ACME-CF,30,48.88702140550061,48.58168649950676,1.0890425100389236,137890.0,62110.0,62110.0,0.31055
10,8,BA,IBREAKDOWN-CF,30,48.922374729199994,48.552903916504874,1.1694461143516919,158112.0,41888.0,41888.0,0.20944
10,8,BA,LIME-CF,30,48.95285226946823,48.552934083505534,1.1775991578691964,154016.0,45984.0,45984.0,0.22991999999999999
10,8,BA,SHAP-CF,30,48.80732231113167,48.383887854499335,1.083736389322387,156776.0,43224.0,43224.0,0.21612
10,8,BA,Standard,30,48.83966536253332,48.42333206250623,1.145208938413137,200000.0,0.0,0.0,0.0
10,8,GSK,ACME-CF,30,51.633572055499826,51.29571204150125,1.1488737402455729,174094.0,25906.0,25906.0,0.12953
10,8,GSK,IBREAKDOWN-CF,30,51.73149604309923,51.356066020496655,1.2198338844453942,183504.0,16496.0,16496.0,0.08248000000000001
10,8,GSK,LIME-CF,30,51.885922545900875,51.37652541650459,1.2783809088664502,155874.0,44126.0,44126.0,0.22063
10,8,GSK,SHAP-CF,30,51.786851172202056,51.33904800000164,1.2350967018565788,184124.0,15876.0,15876.0,0.07938
10,8,GSK,Standard,30,51.58284615963348,51.30343100000755,0.9710865153177813,200000.0,0.0,0.0,0.0
10,8,GWO,ACME-CF,30,52.95876534996787,52.69134572899202,1.2208139826139373,159162.0,40838.0,40838.0,0.20419
10,8,GWO,IBREAKDOWN-CF,30,52.93836388060105,52.54964708299667,1.190370277059224,172252.0,27748.0,27748.0,0.13874
10,8,GWO,LIME-CF,30,53.073664818099736,52.781061749999935,1.2624205300464544,160016.0,39984.0,39984.0,0.19992000000000001
10,8,GWO,SHAP-CF,30,52.87495779716749,52.50777758300683,1.2461148410209053,172254.0,27746.0,27746.0,0.13873
10,8,GWO,Standard,30,52.798855602832916,52.64325747900875,1.1895584892205364,200000.0,0.0,0.0,0.0
10,8,L-SHADE,ACME-CF,30,52.30445008066502,52.00615568749345,1.1511506103933822,166300.66666666666,33699.333333333336,33699.333333333336,0.16849666666666666
10,8,L-SHADE,IBREAKDOWN-CF,30,52.54909891106654,52.17025681200903,1.323426063334235,175953.43333333332,24046.566666666666,24046.566666666666,0.12023283333333333
10,8,L-SHADE,LIME-CF,30,52.54035638740073,52.266751291492255,1.1972571903763287,167599.2,32400.8,32400.8,0.162004
10,8,L-SHADE,SHAP-CF,30,52.26591902910052,52.005590770997514,1.0769479570776126,175494.2,24505.8,24505.8,0.12252899999999999
10,8,L-SHADE,Standard,30,52.32761202906598,51.906811999993806,1.3044514957689568,200000.0,0.0,0.0,0.0
10,8,OPA,ACME-CF,30,51.350134416700165,51.024315937494976,1.1758252683345305,153936.0,46064.0,46064.0,0.23032
10,8,OPA,IBREAKDOWN-CF,30,51.34706749726611,51.01986637499067,1.1812841958306861,166702.0,33298.0,33298.0,0.16649
10,8,OPA,LIME-CF,30,51.20911264853203,50.89440920850029,1.151599323608036,155384.0,44616.0,44616.0,0.22308
10,8,OPA,SHAP-CF,30,51.34899220000128,50.9735270625024,1.1935126898800554,164856.0,35144.0,35144.0,0.17572000000000002
10,8,OPA,Standard,30,50.86164784439849,50.47771735399874,1.1455942978515394,200000.0,0.0,0.0,0.0
10,8,PSO,ACME-CF,30,49.063826206932326,48.883319187494635,1.1296359019812043,176886.0,23114.0,23114.0,0.11556999999999999
10,8,PSO,IBREAKDOWN-CF,30,48.92802022763353,48.55575958299596,1.109893477618955,182432.0,17568.0,17568.0,0.08784
10,8,PSO,LIME-CF,30,49.104482690265286,48.82633706249908,1.0415073446954073,177368.0,22632.0,22632.0,0.11316
10,8,PSO,SHAP-CF,30,49.12797155823403,48.89805106249696,1.0912350510323232,182578.0,17422.0,17422.0,0.08711
10,8,PSO,Standard,30,48.876201138933055,48.45579070800159,1.0866818040520674,200000.0,0.0,0.0,0.0
10,8,SBOA,ACME-CF,30,51.23944418886628,50.944498562501394,1.1539286125138393,166212.0,33788.0,33788.0,0.16894
10,8,SBOA,IBREAKDOWN-CF,30,51.28237712916598,50.9369907079963,1.139620006762138,172928.0,27072.0,27072.0,0.13536
10,8,SBOA,LIME-CF,30,51.020764790300746,50.77772868749889,1.1887139480035458,166760.0,33240.0,33240.0,0.1662
10,8,SBOA,SHAP-CF,30,51.27943774860032,51.066762687005394,1.0997342549866769,172558.0,27442.0,27442.0,0.13721
10,8,SBOA,Standard,30,50.955412466699876,50.600065958504274,1.145001842412403,200000.0,0.0,0.0,0.0
10,8,jSO,ACME-CF,30,52.08062360563587,51.73611735450686,1.1919010508584347,164110.93333333332,35889.066666666666,35889.066666666666,0.17944533333333332
10,8,jSO,IBREAKDOWN-CF,30,52.14277735703266,51.77386949999345,1.1537010958289644,173472.36666666667,26527.633333333335,26527.633333333335,0.13263816666666667
10,8,jSO,LIME-CF,30,52.36690515979911,51.98189160400216,1.2010415115130446,164696.4,35303.6,35303.6,0.176518
10,8,jSO,SHAP-CF,30,52.35593811259993,52.07301045849454,1.1619522087127163,173037.83333333334,26962.166666666668,26962.166666666668,0.13481083333333332
10,8,jSO,Standard,30,52.227989833334384,51.976240854506614,1.1635002099755554,200000.0,0.0,0.0,0.0
10,9,BA,ACME-CF,30,11.03431857633356,10.983841271001438,0.2505598590150692,146234.0,53766.0,53766.0,0.26883
10,9,BA,IBREAKDOWN-CF,30,11.012548256933224,10.981669396001962,0.2501428392688615,159904.0,40096.0,40096.0,0.20048000000000002
10,9,BA,LIME-CF,30,11.026330930565504,11.000080270998296,0.24886764147470172,156920.0,43080.0,43080.0,0.21539999999999998
10,9,BA,SHAP-CF,30,10.991344691699002,10.936294457991607,0.25977567966488707,159586.0,40414.0,40414.0,0.20207
10,9,BA,Standard,30,10.954036732033517,10.921104749999358,0.2270970247433064,200000.0,0.0,0.0,0.0
10,9,GSK,ACME-CF,30,5.212738176367808,1.377203666503192,5.574844889648934,76211.06666666667,3745.4,3745.4,0.018727
10,9,GSK,IBREAKDOWN-CF,30,5.258715738934795,1.3662402085028589,5.633996570915674,76373.96666666666,3927.4,3927.4,0.019637
10,9,GSK,LIME-CF,30,5.284884598566472,1.4107092499980354,5.61336389436947,70342.86666666667,10362.0,10362.0,0.05181
10,9,GSK,SHAP-CF,30,5.242904629165908,1.3655322500053444,5.620514324057547,76934.9,3374.0,3374.0,0.01687
10,9,GSK,Standard,30,5.235311977863603,1.3414254789895494,5.645174315833614,80076.4,0.0,0.0,0.0
10,9,GWO,ACME-CF,30,14.593990245833993,14.552636854001321,0.2955248575133015,167014.0,32986.0,32986.0,0.16493
10,9,GWO,IBREAKDOWN-CF,30,14.576092134702776,14.558901854506985,0.3353172369352199,176938.0,23062.0,23062.0,0.11531
10,9,GWO,LIME-CF,30,14.598040145833027,14.55053662499995,0.3362814574854869,166664.0,33336.0,33336.0,0.16668
10,9,GWO,SHAP-CF,30,14.583871947267228,14.519547562507796,0.32651007618276207,176328.0,23672.0,23672.0,0.11836
10,9,GWO,Standard,30,14.540712362465275,14.493070103999344,0.31221820749757656,200000.0,0.0,0.0,0.0
10,9,L-SHADE,ACME-CF,30,2.9174469512683574,2.8924955209949985,0.1954156254566807,40741.9,2237.366666666667,2237.366666666667,0.011186833333333333
10,9,L-SHADE,IBREAKDOWN-CF,30,2.8953765028010823,2.847632416502165,0.16460735361594897,41257.166666666664,1371.6666666666667,1371.6666666666667,0.006858333333333333
10,9,L-SHADE,LIME-CF,30,2.9241121235318133,2.9091836040024646,0.1662773563405236,40764.166666666664,2301.0,2301.0,0.011505
10,9,L-SHADE,SHAP-CF,30,2.836004177699215,2.8034213540013297,0.13324196000550043,40684.0,1139.4666666666667,1139.4666666666667,0.005697333333333333
10,9,L-SHADE,Standard,30,2.7598546485673676,2.73396610400232,0.12595954269568932,40699.73333333333,0.0,0.0,0.0
10,9,OPA,ACME-CF,30,12.938229987568047,12.955329271004302,0.27893003056016547,160644.0,39356.0,39356.0,0.19678
10,9,OPA,IBREAKDOWN-CF,30,12.908217883433585,12.871751645994664,0.2793157397448882,171744.0,28256.0,28256.0,0.14128000000000002
10,9,OPA,LIME-CF,30,12.894073595767258,12.851854187509161,0.30124608472653946,161144.0,38856.0,38856.0,0.19428
10,9,OPA,SHAP-CF,30,12.868288883334996,12.84095979200356,0.2898607624514557,169656.0,30344.0,30344.0,0.15172
10,9,OPA,Standard,30,12.877915255631766,12.906563124997774,0.28570729055012406,200000.0,0.0,0.0,0.0
10,9,PSO,ACME-CF,30,8.850216077866692,10.867221666492696,3.948066412013228,122188.13333333333,38938.0,38938.0,0.19469
10,9,PSO,IBREAKDOWN-CF,30,8.85057274303302,10.897833583003376,4.000977503620881,131358.76666666666,29502.0,29502.0,0.14751
10,9,PSO,LIME-CF,30,8.852119220700114,10.872582999996666,3.981106268926926,124217.53333333334,36720.0,36720.0,0.1836
10,9,PSO,SHAP-CF,30,8.78738631250065,10.764223416503228,3.9570532639033424,131004.46666666666,29834.0,29834.0,0.14917
10,9,PSO,Standard,30,8.706882493101876,10.714968937500089,3.9428750461439175,160516.13333333333,0.0,0.0,0.0
10,9,SBOA,ACME-CF,30,12.807115226332582,12.774857020995114,0.287335083831714,161342.0,38658.0,38658.0,0.19329000000000002
10,9,SBOA,IBREAKDOWN-CF,30,12.78073513199876,12.728087833500465,0.3062143521131191,168554.0,31446.0,31446.0,0.15723
10,9,SBOA,LIME-CF,30,12.770637561067996,12.697378542005026,0.283591607876876,162560.0,37440.0,37440.0,0.18719999999999998
10,9,SBOA,SHAP-CF,30,12.796696891699685,12.735374833500828,0.32634368099240396,169352.0,30648.0,30648.0,0.15324
10,9,SBOA,Standard,30,12.734687122134103,12.673630375000357,0.29790605426753597,200000.0,0.0,0.0,0.0
10,9,jSO,ACME-CF,30,6.122329451498809,4.763166208504117,3.2070881785087084,79471.13333333333,9799.666666666666,9799.666666666666,0.04899833333333333
10,9,jSO,IBREAKDOWN-CF,30,5.870102826368141,4.5454191454991815,3.258199745799035,79418.46666666666,6463.2,6463.2,0.032316
10,9,jSO,LIME-CF,30,6.167684373599574,4.875286729002255,3.1390059854659467,81164.4,8966.433333333332,8966.433333333332,0.044832166666666666
10,9,jSO,SHAP-CF,30,5.81616765413249,4.6550844999947,3.2126279340908965,78896.0,6297.8,6297.8,0.031489
10,9,jSO,Standard,30,5.709281877833806,4.474853375497332,3.2942878773037316,83147.7,0.0,0.0,0.0
10,10,BA,ACME-CF,30,11.541127102732814,11.537722146000306,0.2524205775902974,143094.0,56906.0,56906.0,0.28453
10,10,BA,IBREAKDOWN-CF,30,11.524478223498347,11.493407478992594,0.21143885337061796,157800.0,42200.0,42200.0,0.211
10,10,BA,LIME-CF,30,11.54768939013399,11.558889479005302,0.2724016632075698,152432.0,47568.0,47568.0,0.23784
10,10,BA,SHAP-CF,30,11.576049827800308,11.544249375001527,0.2644721441933456,156318.0,43682.0,43682.0,0.21841
10,10,BA,Standard,30,11.48874474723416,11.46001491649804,0.26168210141437614,200000.0,0.0,0.0,0.0
10,10,GSK,ACME-CF,30,13.706820990265502,13.706609416505671,0.23583660170758036,178740.0,21260.0,21260.0,0.1063
10,10,GSK,IBREAKDOWN-CF,30,13.683298552801716,13.621008312504273,0.30666501109543387,187704.0,12296.0,12296.0,0.06148
10,10,GSK,LIME-CF,30,13.69931842093356,13.679351521008357,0.2701092089472426,164140.0,35860.0,35860.0,0.1793
10,10,GSK,SHAP-CF,30,13.707028954166162,13.675924603994645,0.26759501651329215,185752.0,14248.0,14248.0,0.07124
10,10,GSK,Standard,30,13.616490494466174,13.604594541997358,0.2983281674518958,200000.0,0.0,0.0,0.0
10,10,GWO,ACME-CF,30,15.16860796110074,15.191451458500524,0.356958327204022,164974.0,35026.0,35026.0,0.17512999999999998
10,10,GWO,IBREAKDOWN-CF,30,15.156178473667145,15.113885375008977,0.3347779466548432,174824.0,25176.0,25176.0,0.12588
10,10,GWO,LIME-CF,30,15.130954309665443,15.10240804150817,0.34717799138710287,165152.0,34848.0,34848.0,0.17424
10,10,GWO,SHAP-CF,30,15.169991727866485,15.093980520992773,0.28894148237014866,175342.0,24658.0,24658.0,0.12329
10,10,GWO,Standard,30,15.103125991732425,15.015168333498877,0.3189201013976334,200000.0,0.0,0.0,0.0
10,10,L-SHADE,ACME-CF,30,14.543390173598405,14.483541708003031,0.3035866716391647,156988.4,43011.6,43011.6,0.215058
10,10,L-SHADE,IBREAKDOWN-CF,30,14.511811631833067,14.46644902099797,0.3103639054302368,169974.66666666666,30025.333333333332,30025.333333333332,0.15012666666666666
10,10,L-SHADE,LIME-CF,30,14.503070016667092,14.500586271002248,0.2839795762230571,159918.8,40081.2,40081.2,0.200406
10,10,L-SHADE,SHAP-CF,30,14.52049543330116,14.477549062503385,0.3237179497000543,168790.16666666666,31209.833333333332,31209.833333333332,0.15604916666666666
10,10,L-SHADE,Standard,30,14.53130206393301,14.47335279150866,0.29158464381378396,200000.0,0.0,0.0,0.0
10,10,OPA,ACME-CF,30,13.470054880634901,13.44483668749308,0.33345095015851073,150490.0,49510.0,49510.0,0.24755
10,10,OPA,IBREAKDOWN-CF,30,13.494400388866294,13.376258603995666,0.34519254221279183,163576.0,36424.0,36424.0,0.18212
10,10,OPA,LIME-CF,30,13.444418600034744,13.406076687504536,0.29171019467038095,153248.0,46752.0,46752.0,0.23376000000000002
10,10,OPA,SHAP-CF,30,13.482883552867376,13.443025958506041,0.33944521454241766,163356.0,36644.0,36644.0,0.18322
10,10,OPA,Standard,30,13.49868732500084,13.372042458504438,0.3102200631325114,200000.0,0.0,0.0,0.0
10,10,PSO,ACME-CF,30,11.603804491665505,11.56276056200295,0.2307794064649166,151156.0,48844.0,48844.0,0.24422
10,10,PSO,IBREAKDOWN-CF,30,11.601207569567972,11.628071728999203,0.24104435330810214,163442.0,36558.0,36558.0,0.18278999999999998
10,10,PSO,LIME-CF,30,11.594543887467202,11.488578500502626,0.26514662028964237,153896.0,46104.0,46104.0,0.23051999999999997
10,10,PSO,SHAP-CF,30,11.589065030598915,11.526176667000982,0.24870895574299018,162952.0,37048.0,37048.0,0.18524
10,10,PSO,Standard,30,11.540172074899601,11.544328812000458,0.24287630537621593,200000.0,0.0,0.0,0.0
10,10,SBOA,ACME-CF,30,13.35432281953399,13.335807604496948,0.3004935328152407,150338.0,49662.0,49662.0,0.24831
10,10,SBOA,IBREAKDOWN-CF,30,13.323100134730824,13.312062396005786,0.3622967916652156,162200.0,37800.0,37800.0,0.189
10,10,SBOA,LIME-CF,30,13.35078393053506,13.388305520995345,0.2874896488428817,153248.0,46752.0,46752.0,0.23376000000000002
10,10,SBOA,SHAP-CF,30,13.381734284799798,13.318576354002289,0.29077116323488905,161792.0,38208.0,38208.0,0.19104000000000002
10,10,SBOA,Standard,30,13.28730084033353,13.221458645995881,0.2876717330684716,200000.0,0.0,0.0,0.0
10,10,jSO,ACME-CF,30,14.52267253613439,14.4873057290024,0.2804965545802605,158785.26666666666,41214.73333333333,41214.73333333333,0.20607366666666668
10,10,jSO,IBREAKDOWN-CF,30,14.529268947266003,14.46885435400327,0.3173011092888234,169505.46666666667,30494.533333333333,30494.533333333333,0.15247266666666667
10,10,jSO,LIME-CF,30,14.517258658399806,14.518304604498553,0.32034287903725356,161134.8,38865.2,38865.2,0.19432599999999997
10,10,jSO,SHAP-CF,30,14.535210744432698,14.52573177099839,0.27983569025249666,168999.66666666666,31000.333333333332,31000.333333333332,0.15500166666666668
10,10,jSO,Standard,30,14.544132661131638,14.551093291498546,0.33229702006459155,200000.0,0.0,0.0,0.0
10,11,BA,ACME-CF,30,18.073172709699914,17.948636187000375,0.46210236212289146,143856.0,56144.0,56144.0,0.28071999999999997
10,11,BA,IBREAKDOWN-CF,30,18.066118172300047,17.96256250049919,0.46256144590809295,156652.0,43348.0,43348.0,0.21674000000000002
10,11,BA,LIME-CF,30,18.079809443099656,18.075874270492932,0.4046439327848712,152984.0,47016.0,47016.0,0.23508
10,11,BA,SHAP-CF,30,18.05358805959792,17.97975464550109,0.4246631550557283,155262.0,44738.0,44738.0,0.22369
10,11,BA,Standard,30,18.019082694565682,17.92183220849256,0.4557544611016194,200000.0,0.0,0.0,0.0
10,11,GSK,ACME-CF,30,9.004584173699065,2.058989229495637,8.520813750956119,82414.7,7557.5,7557.5,0.0377875
10,11,GSK,IBREAKDOWN-CF,30,9.20081307356595,1.9604798955042497,8.763869764204507,88208.5,3881.9666666666667,3881.9666666666667,0.019409833333333334
10,11,GSK,LIME-CF,30,9.588366194398743,2.105253249996167,8.875696811269,83193.7,12752.0,12752.0,0.06376
10,11,GSK,SHAP-CF,30,9.152510747199994,1.969812812494638,8.711841289111293,87305.13333333333,3998.0,3998.0,0.01999
10,11,GSK,Standard,30,9.681756312400102,1.9783758749981641,9.05892453551077,97283.76666666666,0.0,0.0,0.0
10,11,GWO,ACME-CF,30,21.7570895513995,21.762436666496797,0.43848186427337105,165116.0,34884.0,34884.0,0.17442
10,11,GWO,IBREAKDOWN-CF,30,21.755700590232543,21.67528431249957,0.43858635779003985,175578.0,24422.0,24422.0,0.12211
10,11,GWO,LIME-CF,30,21.867131237401917,21.8507610835004,0.47191983379051355,165560.0,34440.0,34440.0,0.17220000000000002
10,11,GWO,SHAP-CF,30,21.834189816700626,21.765648103995773,0.37171408338463807,175104.0,24896.0,24896.0,0.12448
10,11,GWO,Standard,30,21.84234869163338,21.830960520994267,0.44342540275993947,200000.0,0.0,0.0,0.0
10,11,L-SHADE,ACME-CF,30,3.9494583221681143,3.888200979003159,0.23163620101523638,36066.666666666664,2499.4666666666667,2499.4666666666667,0.012497333333333334
10,11,L-SHADE,IBREAKDOWN-CF,30,3.8653215485993617,3.826141625002492,0.17601335633686957,36334.3,1364.3,1364.3,0.0068214999999999994
